kegg_protein_id	uniprot_id
csh:Closa_3590	D9RAR7
csh:Closa_3591	D9RAR8
csh:Closa_3592	D9RAR9
csh:Closa_3593	D9RAS0
csh:Closa_3594	D9RAS1
csh:Closa_3595	D9RAS2
csh:Closa_3596	D9RAS3
csh:Closa_3597	D9RAS4
csh:Closa_3598	D9RAS5
csh:Closa_3599	D9RAS6
csh:Closa_3600	D9RAS7
csh:Closa_3601	D9RAS8
csh:Closa_3602	D9RAS9
csh:Closa_3603	D9RAT0
csh:Closa_3604	D9RAT1
csh:Closa_3605	D9RAT2
csh:Closa_3606	D9RAT3
csh:Closa_3607	D9RAT4
csh:Closa_3608	D9RAT5
csh:Closa_3609	D9RAT6
csh:Closa_3611	D9RAT7
csh:Closa_3612	D9RAT8
csh:Closa_3613	D9RAT9
csh:Closa_3614	D9RAU0
csh:Closa_3615	D9RAU1
csh:Closa_3616	D9RAU2
csh:Closa_3617	D9RAU3
csh:Closa_3618	D9RAU4
csh:Closa_3619	D9RAU5
csh:Closa_3620	D9RAU6
csh:Closa_3621	D9RAU7
csh:Closa_3622	D9RAU8
csh:Closa_3623	D9RAU9
csh:Closa_3624	D9RAV0
csh:Closa_3625	D9RAV1
csh:Closa_3626	D9RAV2
csh:Closa_3627	D9RAV3
csh:Closa_3628	D9RAV4
csh:Closa_3629	D9RAV5
csh:Closa_3630	D9RAV6
csh:Closa_3631	D9RAV7
csh:Closa_3632	D9RAV8
csh:Closa_3633	D9RAV9
csh:Closa_3634	D9RAW0
csh:Closa_3635	D9RAW1
csh:Closa_3636	D9RAW2
csh:Closa_3637	D9RAW3
csh:Closa_3638	D9RAW4
csh:Closa_3639	D9RAW5
csh:Closa_3640	D9RAW6
csh:Closa_3641	D9RAW7
csh:Closa_3642	D9RAW8
csh:Closa_3643	D9RAW9
csh:Closa_3644	D9RAX0
csh:Closa_3645	D9RAX1
csh:Closa_3646	D9RAX2
csh:Closa_3647	D9RAX3
csh:Closa_3648	D9RAX4
csh:Closa_3649	D9RAX5
csh:Closa_3650	D9RAX6
csh:Closa_3652	D9RAX7
csh:Closa_3653	D9RAX8
csh:Closa_3654	D9RAX9
csh:Closa_3655	D9RAY0
csh:Closa_3656	D9RAY1
csh:Closa_3657	D9RAY2
csh:Closa_3658	D9RAY3
csh:Closa_3659	D9RAY4
csh:Closa_3660	D9RAY5
csh:Closa_3661	D9RAY6
csh:Closa_3662	D9RAY7
csh:Closa_3663	D9RAY8
csh:Closa_3664	D9RAY9
csh:Closa_3665	D9RAZ0
csh:Closa_3666	D9RAZ1
csh:Closa_3667	D9RAZ2
csh:Closa_3669	D9QZG4
csh:Closa_3670	D9QZG5
csh:Closa_3671	D9QZG6
csh:Closa_3672	D9QZG7
csh:Closa_3673	D9QZG8
csh:Closa_3674	D9QZG9
csh:Closa_3675	D9QZH0
csh:Closa_3676	D9QZH1
csh:Closa_3677	D9QZH2
csh:Closa_3678	D9QZH3
csh:Closa_3679	D9QZH4
csh:Closa_3681	D9QZH5
csh:Closa_3682	D9QZH6
csh:Closa_3683	D9QZH7
csh:Closa_3684	D9QZH8
csh:Closa_3685	D9QZH9
csh:Closa_3686	D9QZI0
csh:Closa_3687	D9QZI1
csh:Closa_3688	D9QZI2
csh:Closa_3689	D9QZI3
csh:Closa_3690	D9QZI4
csh:Closa_3691	D9QZI5
csh:Closa_3692	D9QZI6
csh:Closa_3693	D9QZI7
csh:Closa_3694	D9QZI8
csh:Closa_3695	D9QZI9
csh:Closa_3696	D9QZJ0
csh:Closa_3697	D9QZJ1
csh:Closa_3698	D9QZJ2
csh:Closa_3699	D9QZJ3
csh:Closa_3700	D9QZJ4
csh:Closa_3701	D9QZJ5
csh:Closa_3702	D9QZJ6
csh:Closa_3703	D9QZJ7
csh:Closa_3704	D9QZJ8
csh:Closa_3705	D9QZJ9
csh:Closa_3706	D9QZK0
csh:Closa_3707	D9QZK1
csh:Closa_3708	D9QZK2
csh:Closa_3709	D9QZK3
csh:Closa_3710	D9QZK4
csh:Closa_3711	D9QZK5
csh:Closa_3712	D9QZK6
csh:Closa_3713	D9QZK7
csh:Closa_3714	D9QZK8
csh:Closa_3715	D9QZK9
csh:Closa_3716	D9QZL0
csh:Closa_3717	D9QZL1
csh:Closa_3718	D9QZL2
csh:Closa_3719	D9QZL2
csh:Closa_3720	D9QZL4
csh:Closa_3721	D9QZL5
csh:Closa_3722	D9QZL6
csh:Closa_3723	D9QZL7
csh:Closa_3724	D9QZL8
csh:Closa_3725	D9QZL9
csh:Closa_3726	D9QZM0
csh:Closa_3727	D9QZM1
csh:Closa_3728	D9QZM2
csh:Closa_3729	D9QZM3
csh:Closa_3730	D9QZM4
csh:Closa_3731	D9QZM5
csh:Closa_3732	D9QZM6
csh:Closa_3733	D9QZM7
csh:Closa_3734	D9QZM8
csh:Closa_3735	D9QZM9
csh:Closa_3736	D9QZN0
csh:Closa_3737	D9QZN1
csh:Closa_3738	D9QZN2
csh:Closa_3739	D9QZN3
csh:Closa_3740	D9QZN4
csh:Closa_3741	D9QZN5
csh:Closa_3742	D9QZN6
csh:Closa_3743	D9QZN7
csh:Closa_3744	D9QZN8
csh:Closa_3745	D9QZN9
csh:Closa_3746	D9QZP0
csh:Closa_3747	D9QZP1
csh:Closa_3748	D9QZP2
csh:Closa_3749	D9QZP3
csh:Closa_3750	D9QZP4
csh:Closa_3751	D9QZP5
csh:Closa_3752	D9QZP6
csh:Closa_3753	D9QZP7
csh:Closa_3754	D9QZP8
csh:Closa_3755	D9QZP9
csh:Closa_3756	D9QZQ0
csh:Closa_3757	D9QZQ1
csh:Closa_3758	D9QZQ2
csh:Closa_3759	D9QZQ3
csh:Closa_3760	D9QZQ4
csh:Closa_3761	D9QZQ5
csh:Closa_3762	D9QZQ6
csh:Closa_3763	D9QZQ7
csh:Closa_3764	D9QZQ8
csh:Closa_3765	D9QZQ9
csh:Closa_3766	D9QZR0
csh:Closa_3767	D9QZR1
csh:Closa_3768	D9QZR2
csh:Closa_3769	D9QZR3
csh:Closa_3770	D9QZR4
csh:Closa_3771	D9QZR5
csh:Closa_3772	D9QZR6
csh:Closa_3773	D9QZR7
csh:Closa_3774	D9QZR8
csh:Closa_3775	D9QZR9
csh:Closa_3776	D9QZS0
csh:Closa_3777	D9QZS1
csh:Closa_3778	D9QZS2
csh:Closa_3779	D9QZS3
csh:Closa_3780	D9QZS4
csh:Closa_3781	D9QZS5
csh:Closa_3782	D9QZS6
csh:Closa_3783	D9QZS7
csh:Closa_3784	D9QZS8
csh:Closa_3785	D9QZS9
csh:Closa_3786	D9QZT0
csh:Closa_3787	D9QZT1
csh:Closa_3788	D9QZT2
csh:Closa_3789	D9QZT3
csh:Closa_3790	D9QZT4
csh:Closa_3791	D9QZT5
csh:Closa_3792	D9QZT6
csh:Closa_3793	D9QZT7
csh:Closa_3794	D9QZT8
csh:Closa_3795	D9QZT9
csh:Closa_3796	D9QZU0
csh:Closa_3797	D9QZU1
csh:Closa_3798	D9QZU2
csh:Closa_3799	D9QZU3
csh:Closa_3800	D9QZU4
csh:Closa_3801	D9R088
csh:Closa_3802	D9R089
csh:Closa_3803	D9R090
csh:Closa_3804	D9R091
csh:Closa_3805	D9R092
csh:Closa_3806	D9R093
csh:Closa_3807	D9R094
csh:Closa_3808	D9R095
csh:Closa_3809	D9R096
csh:Closa_3810	D9R097
csh:Closa_3811	D9R098
csh:Closa_3812	D9R099
csh:Closa_3813	D9R0A0
csh:Closa_3814	D9R0A1
csh:Closa_3815	D9R0A2
csh:Closa_3816	D9R0A3
csh:Closa_3817	D9R0A4
csh:Closa_3818	D9R0A5
csh:Closa_3819	D9R0A6
csh:Closa_3820	D9R0A7
csh:Closa_3821	D9R0A8
csh:Closa_3822	D9R0A9
csh:Closa_3823	D9R0B0
csh:Closa_3824	D9R0B1
csh:Closa_3825	D9R0B2
csh:Closa_3826	D9R0B3
csh:Closa_3827	D9R0B4
csh:Closa_3828	D9R0B5
csh:Closa_3829	D9R0B6
csh:Closa_3830	D9R0B7
csh:Closa_3831	D9R0B8
csh:Closa_3832	D9R0B9
csh:Closa_3833	D9R0C0
csh:Closa_3836	D9R0C1
csh:Closa_3837	D9R0C2
csh:Closa_3838	D9R0C3
csh:Closa_3839	D9R0C4
csh:Closa_3840	D9R0C5
csh:Closa_3841	D9R0C6
csh:Closa_3842	D9R0C7
csh:Closa_3843	D9R0C8
csh:Closa_3844	D9R0C9
csh:Closa_3845	D9R0D0
csh:Closa_3846	D9R0D1
csh:Closa_3847	D9R0D2
csh:Closa_3848	D9R0D3
csh:Closa_3849	D9R0D4
csh:Closa_3853	D9R0D5
csh:Closa_3854	D9R0D6
csh:Closa_3855	D9R0D7
csh:Closa_3856	D9R0D8
csh:Closa_3857	D9R0D9
csh:Closa_3858	D9R0E0
csh:Closa_3859	D9R0E1
csh:Closa_3860	D9R0E2
csh:Closa_3861	D9R0E3
csh:Closa_3862	D9R0E4
csh:Closa_3863	D9R0E5
csh:Closa_3864	D9R0E6
csh:Closa_3865	D9R0E7
csh:Closa_3866	D9R0E8
csh:Closa_3867	D9R0E9
csh:Closa_3868	D9R0F0
csh:Closa_3869	D9R0F1
csh:Closa_3870	D9R0F2
csh:Closa_3871	D9R0F3
csh:Closa_3872	D9R0F4
csh:Closa_3873	D9R0F5
csh:Closa_3875	D9R0F6
csh:Closa_3876	D9R0F7
csh:Closa_3877	D9R0F8
csh:Closa_3878	D9R0F9
csh:Closa_3879	D9R0G0
csh:Closa_3880	D9R0G1
csh:Closa_3881	D9R0G2
csh:Closa_3882	D9R0G3
csh:Closa_3883	D9R0G4
csh:Closa_3884	D9R0G5
csh:Closa_3885	D9R0G6
csh:Closa_3886	D9R0G7
csh:Closa_3887	D9R0G8
csh:Closa_3888	D9R0G9
csh:Closa_3889	D9R0H0
csh:Closa_3890	D9R0H1
csh:Closa_3891	D9R0H2
csh:Closa_3892	D9R0H3
csh:Closa_3893	D9R0H4
csh:Closa_3894	D9R0H5
csh:Closa_3895	D9R0H6
csh:Closa_3896	D9R0H7
csh:Closa_3897	D9R0H8
csh:Closa_3898	D9R0H9
csh:Closa_3899	D9R0I0
csh:Closa_3900	D9R0I1
csh:Closa_3901	D9R0I2
csh:Closa_3902	D9R0I3
csh:Closa_3903	D9R0I4
csh:Closa_3904	D9R0I5
csh:Closa_3905	D9R0I6
csh:Closa_3906	D9R0I7
csh:Closa_3907	D9R0I8
csh:Closa_3908	D9R0I9
csh:Closa_3909	D9R0J0
csh:Closa_3910	D9R0J1
csh:Closa_3911	D9R0J2
csh:Closa_3912	D9R0J3
csh:Closa_3913	D9R0J4
csh:Closa_3914	D9R0J5
csh:Closa_3915	D9R0J6
csh:Closa_3916	D9R0J7
csh:Closa_3917	D9R0J8
csh:Closa_3918	D9R0J9
csh:Closa_3919	D9R0K0
csh:Closa_3920	D9R0K1
csh:Closa_3921	D9R0K2
csh:Closa_3922	D9R0K3
csh:Closa_3923	D9R0K4
csh:Closa_3924	D9R0K5
csh:Closa_3925	D9R0K6
csh:Closa_3926	D9R0K7
csh:Closa_3927	D9R0K8
csh:Closa_3928	D9R0K9
csh:Closa_3929	D9R0L0
csh:Closa_3930	D9R0L1
csh:Closa_3931	D9R0L2
csh:Closa_3932	D9R0L3
csh:Closa_3933	D9R1C4
csh:Closa_3934	D9R1C5
csh:Closa_3935	D9R1C6
csh:Closa_3936	D9R1C7
csh:Closa_3937	D9R1C8
csh:Closa_3938	D9R1C9
csh:Closa_3939	D9R1D0
csh:Closa_3940	D9R1D1
csh:Closa_3942	D9R1D2
csh:Closa_3943	D9R1D3
csh:Closa_3945	D9R1D4
csh:Closa_3946	D9R1D5
csh:Closa_3947	D9R1D6
csh:Closa_3948	D9R1D7
csh:Closa_3950	D9R1D8
csh:Closa_3951	D9R1D9
csh:Closa_3952	D9R1E0
csh:Closa_3953	D9R1E1
csh:Closa_3954	D9R1E2
csh:Closa_3955	D9R1E3
csh:Closa_3956	D9R1E4
csh:Closa_3957	D9R1E5
csh:Closa_3958	D9R1E6
csh:Closa_3959	D9R1E7
csh:Closa_3960	D9R1E8
csh:Closa_3961	D9R1E9
csh:Closa_3962	D9R1F0
csh:Closa_3963	D9R1F1
csh:Closa_3964	D9R1F2
csh:Closa_3965	D9R1F3
csh:Closa_3966	D9R1F4
csh:Closa_3967	D9R1F5
csh:Closa_3968	D9R1F6
csh:Closa_3969	D9R1F7
csh:Closa_3970	D9R1F8
csh:Closa_3971	D9R1F9
csh:Closa_3972	D9R1G0
csh:Closa_3973	D9R1G1
csh:Closa_3974	D9R1G2
csh:Closa_3975	D9R1G3
csh:Closa_3976	D9R1G4
csh:Closa_3977	D9R1G5
csh:Closa_3978	D9R1G6
csh:Closa_3979	D9R1G7
csh:Closa_3980	D9R1G8
csh:Closa_3981	D9R1G9
csh:Closa_3982	D9R1H0
csh:Closa_3983	D9R1H1
csh:Closa_3984	D9R1H2
csh:Closa_3985	D9R1H3
csh:Closa_3986	D9R1H4
csh:Closa_3987	D9R1H5
csh:Closa_3988	D9R1H6
csh:Closa_3989	D9R1H7
csh:Closa_3990	D9R1H8
csh:Closa_3991	D9R1H9
csh:Closa_3992	D9R1I0
csh:Closa_3993	D9R1I1
csh:Closa_3994	D9R1I2
csh:Closa_3995	D9R1I3
csh:Closa_3996	D9R1I4
csh:Closa_3997	D9R1I5
csh:Closa_3998	D9R1I6
csh:Closa_3999	D9R1I7
csh:Closa_4000	D9R1I8
csh:Closa_4001	D9R1I9
csh:Closa_4002	D9R1J0
csh:Closa_4003	D9R1J1
csh:Closa_4004	D9R1J2
csh:Closa_4005	D9R1J3
csh:Closa_4006	D9R1J4
csh:Closa_4007	D9R1J5
csh:Closa_4008	D9R1J6
csh:Closa_4009	D9R1J7
csh:Closa_4010	D9R1J8
csh:Closa_4011	D9R1J9
csh:Closa_4012	D9R1K0
csh:Closa_4013	D9R1K1
csh:Closa_4014	D9R1K2
csh:Closa_4015	D9R1K3
csh:Closa_4016	D9R1K4
csh:Closa_4017	D9R1K5
csh:Closa_4018	D9R1K6
csh:Closa_4019	D9R1K7
csh:Closa_4020	D9R1K8
csh:Closa_4021	D9R1K9
csh:Closa_4022	D9R1L0
csh:Closa_4023	D9R1L1
csh:Closa_4024	D9R1L2
csh:Closa_4025	D9R1L3
csh:Closa_4026	D9R1L4
csh:Closa_4027	D9R1L5
csh:Closa_4028	D9R1L6
csh:Closa_4029	D9R1L7
csh:Closa_4030	D9R1L8
csh:Closa_4031	D9R1L9
csh:Closa_4032	D9R1M0
csh:Closa_4033	D9R1M1
csh:Closa_4034	D9R1M2
csh:Closa_4035	D9R1M3
csh:Closa_4036	D9R1M4
csh:Closa_4037	D9R1M5
csh:Closa_4038	D9R1M6
csh:Closa_4039	D9R1M7
csh:Closa_4041	D9R1M8
csh:Closa_4042	D9R1M9
csh:Closa_4043	D9R1N0
csh:Closa_4045	D9R1N1
csh:Closa_4046	D9R1N2
csh:Closa_4047	D9R1N3
csh:Closa_4048	D9R1N4
csh:Closa_4049	D9R1N5
csh:Closa_4050	D9R1N6
csh:Closa_4051	D9R1N7
csh:Closa_4052	D9R1N8
csh:Closa_4053	D9R1N9
csh:Closa_4054	D9R1P0
csh:Closa_4055	D9R1P1
csh:Closa_4056	D9R1P2
csh:Closa_4057	D9R1P3
csh:Closa_4058	D9R1P4
csh:Closa_4059	D9R1P5
csh:Closa_4060	D9R1P6
csh:Closa_4061	D9R1P7
csh:Closa_4062	D9R1P8
csh:Closa_4063	D9R1P9
csh:Closa_4064	D9R2E9
csh:Closa_4065	D9R2F0
csh:Closa_4066	D9R2F1
csh:Closa_4067	D9R2F2
csh:Closa_4068	D9R2F3
csh:Closa_4069	D9R2F4
csh:Closa_4070	D9R2F5
csh:Closa_4071	D9R2F6
csh:Closa_4072	D9R2F7
csh:Closa_4073	D9R2F8
csh:Closa_4074	D9R2F9
csh:Closa_4075	D9R2G0
csh:Closa_4076	D9R2G1
csh:Closa_4077	D9R2G2
csh:Closa_4078	D9R2G3
csh:Closa_4079	D9R2G4
csh:Closa_4080	D9R2G5
csh:Closa_4081	D9R2G6
csh:Closa_4082	D9R2G7
csh:Closa_4083	D9R2G8
csh:Closa_4084	D9R2G9
csh:Closa_4085	D9R2H0
csh:Closa_4086	D9R2H1
csh:Closa_4087	D9R2H2
csh:Closa_4088	D9R2H3
csh:Closa_4089	D9R2H4
csh:Closa_4090	D9R2H5
csh:Closa_4091	D9R2H6
csh:Closa_4092	D9R2H7
csh:Closa_4093	D9R2H8
csh:Closa_4094	D9R2H9
csh:Closa_4095	D9R2I0
csh:Closa_4097	D9R2I1
csh:Closa_4098	D9R2I2
csh:Closa_4099	D9R2I3
csh:Closa_4100	D9R2I4
csh:Closa_4101	D9R2I5
csh:Closa_4102	D9R2I6
csh:Closa_4103	D9R2I7
csh:Closa_4104	D9R2I8
csh:Closa_4105	D9R2I9
csh:Closa_4106	D9R2J0
csh:Closa_4107	D9R2J1
csh:Closa_4108	D9R2J2
csh:Closa_4109	D9R2J3
csh:Closa_4110	D9R2J4
csh:Closa_4112	D9R2J5
csh:Closa_4113	D9R2J6
csh:Closa_4114	D9R2J7
csh:Closa_4115	D9R2J8
csh:Closa_4116	D9R2J9
csh:Closa_4117	D9R2K0
csh:Closa_4118	D9R2K1
csh:Closa_4119	D9R2K2
csh:Closa_4120	D9R2K3
csh:Closa_4121	D9R2K4
csh:Closa_4122	D9R2K5
csh:Closa_4124	D9R2K6
csh:Closa_4125	D9R2K7
csh:Closa_4126	D9R2K8
csh:Closa_4127	D9R2K9
csh:Closa_4128	D9R2L0
csh:Closa_4129	D9R2L1
csh:Closa_4130	D9R2L2
csh:Closa_4131	D9R2L3
csh:Closa_4132	D9R2L4
csh:Closa_4133	D9R2L5
csh:Closa_4134	D9R2L6
csh:Closa_4135	D9R2L7
csh:Closa_4136	D9R2L8
csh:Closa_4137	D9R2L9
csh:Closa_4138	D9R2M0
csh:Closa_4139	D9R2M1
csh:Closa_4140	D9R2M2
csh:Closa_4141	D9R2M3
csh:Closa_4142	D9R2M4
csh:Closa_4143	D9R2M5
csh:Closa_4144	D9R2M6
csh:Closa_4145	D9R2M7
csh:Closa_4146	D9R2M8
csh:Closa_4147	D9R2M9
csh:Closa_4150	D9R2N0
csh:Closa_4151	D9R2N1
csh:Closa_4152	D9R2N2
csh:Closa_4155	D9R2N3
csh:Closa_4156	D9R2N4
csh:Closa_4157	D9R2N5
csh:Closa_4158	D9R2N6
csh:Closa_4159	D9R2N7
csh:Closa_4160	D9R2N8
csh:Closa_4161	D9R2N9
csh:Closa_4162	D9R2P0
csh:Closa_4163	D9R2P1
csh:Closa_4164	D9R2P2
csh:Closa_4165	D9R2P3
csh:Closa_4166	D9R2P4
csh:Closa_4167	D9R2P5
csh:Closa_4168	D9R2P6
csh:Closa_4169	D9R2P7
csh:Closa_4170	D9R2P8
csh:Closa_4171	D9R2P9
csh:Closa_4172	D9R2Q0
csh:Closa_4173	D9R2Q1
csh:Closa_4174	D9R2Q2
csh:Closa_4175	D9R2Q3
csh:Closa_4176	D9R2Q4
csh:Closa_4177	D9R2Q5
csh:Closa_4178	D9R2Q6
csh:Closa_4179	D9R2Q7
csh:Closa_4180	D9R2Q8
csh:Closa_4181	D9R2Q9
csh:Closa_4182	D9R2R0
csh:Closa_4183	D9R2R1
csh:Closa_4184	D9R2R2
csh:Closa_4185	D9R2R3
csh:Closa_4186	D9R2R4
csh:Closa_4187	D9R2R5
csh:Closa_4188	D9R2R6
csh:Closa_4189	D9R2R7
csh:Closa_4190	D9R2R8
csh:Closa_4191	D9R2R9
csh:Closa_4192	D9R2S0
csh:Closa_4193	D9R2S1
csh:Closa_4194	D9R3H5
csh:Closa_4195	D9R3H6
csh:Closa_4196	D9R3H7
csh:Closa_4197	D9R3H8
csh:Closa_4198	D9R3H9
csh:Closa_4199	D9R3I0
csh:Closa_4200	D9R3I1
csh:Closa_4201	D9R3I2
csh:Closa_4202	D9R3I3
csh:Closa_4203	D9R3I4
csh:Closa_4204	D9R3I5
csh:Closa_4205	D9R3I6
csh:Closa_4206	D9R3I7
csh:Closa_4207	D9R3I8
csh:Closa_4208	D9R3I9
csh:Closa_4209	D9R3J0
csh:Closa_4210	D9R3J1
csh:Closa_4211	D9R3J2
csh:Closa_4212	D9R3J3
csh:Closa_4213	D9R3J4
csh:Closa_4214	D9R3J5
csh:Closa_4215	D9R3J6
csh:Closa_4216	D9R3J7
csh:Closa_4217	D9R3J8
csh:Closa_4218	D9R3J9
csh:Closa_4219	D9R3K0
csh:Closa_4220	D9R3K1
csh:Closa_4221	D9R3K2
csh:Closa_4222	D9R3K3
csh:Closa_4223	D9R3K4
csh:Closa_4225	D9R3K5
csh:Closa_4226	D9R3K6
csh:Closa_4227	D9R3K7
csh:Closa_4228	D9R3K8
csh:Closa_4229	D9R3K9
csh:Closa_4230	D9R3L0
csh:Closa_4231	D9R3L1
csh:Closa_4232	D9R3L2
csh:Closa_4233	D9R3L3
csh:Closa_4234	D9R3L4
csh:Closa_4235	D9R3L5
csh:Closa_4236	D9R3L6
csh:Closa_4237	D9R3L7
csh:Closa_4238	D9R3L8
csh:Closa_4239	D9R3L9
csh:Closa_4240	D9R3M0
csh:Closa_4241	D9R3M1
csh:Closa_4242	D9R3M2
csh:Closa_4243	D9R3M3
csh:Closa_4244	D9R3M4
csh:Closa_4245	D9R3M5
csh:Closa_4246	D9R3M6
csh:Closa_4247	D9R3M7
csh:Closa_4248	D9R3M8
csh:Closa_4249	D9R3M9
csh:Closa_4250	D9R3N0
csh:Closa_4251	D9R3N1
csh:Closa_4252	D9R3N2
csh:Closa_4253	D9R3N3
csh:Closa_4254	D9R3N4
csh:Closa_4255	D9R3N5
csh:Closa_4256	D9R3N6
csh:Closa_4257	D9R3N7
csh:Closa_4258	D9R3N8
csh:Closa_4259	D9R3N9
csh:Closa_4260	D9R3P0
csh:Closa_4261	D9R3P1
csh:Closa_4262	D9R3P2
csh:Closa_4264	D9R3P3
csh:Closa_4265	D9R3P4
csh:Closa_4266	D9R3P5
csh:Closa_4267	D9R3P6
csh:Closa_4268	D9R3P7
csh:Closa_4270	D9R3P8
csh:Closa_4271	D9R3P9
csh:Closa_4272	D9R3Q0
csh:Closa_4273	D9R3Q1
csh:Closa_4274	D9R3Q2
csh:Closa_4275	D9R3Q3
csh:Closa_4276	D9R3Q4
csh:Closa_4277	D9R3Q5
csh:Closa_4280	D9R3Q6
csh:Closa_4282	D9R3Q7
csh:Closa_4283	D9R3Q8
csh:Closa_4284	D9R3Q9
csh:Closa_4285	D9R3R0
csh:Closa_4286	D9R3R1
csh:Closa_4287	D9R3R2
csh:Closa_4288	D9R3R3
csh:Closa_4289	D9R3R4
csh:Closa_4290	D9R3R5
csh:Closa_4291	D9R3R6
csh:Closa_4292	D9R3R7
csh:Closa_4293	D9R3R8
csh:Closa_4294	D9R3R9
csh:Closa_4295	D9R3S0
csh:Closa_4296	D9R3S1
csh:Closa_4297	D9R3S2
csh:Closa_4298	D9R3S3
csh:Closa_4299	D9R3S4
csh:Closa_4300	D9R3S5
csh:Closa_4302	D9R3S6
ecr:ECIAI1_0003	B7M0A0
ecr:ECIAI1_0006	B7M0A3
ecr:ECIAI1_0013	B7M0A9
ecr:ECIAI1_0015	B7M0B1
ecr:ECIAI1_0024	B7M0B9
ecr:ECIAI1_0027	B7M0C2
ecr:ECIAI1_0028	B7M0C3
ecr:ECIAI1_0030	B7M0C5
ecr:ECIAI1_0031	B7M0C6
ecr:ECIAI1_0032	B7M0C7
ecr:ECIAI1_0037	B7M0D2
ecr:ECIAI1_0039	B7M0D4
ecr:ECIAI1_0040	B7M0D5
ecr:ECIAI1_0041	B7M0D6
ecr:ECIAI1_0042	B7M0D7
ecr:ECIAI1_0043	B7M0D8
ecr:ECIAI1_0044	B7M0D9
ecr:ECIAI1_0048	B7M0E3
ecr:ECIAI1_0049	B7M0E4
ecr:ECIAI1_0051	B7M0E6
ecr:ECIAI1_0052	B7M0E7
ecr:ECIAI1_0053	B7M0E8
ecr:ECIAI1_0054	B7M0E9
ecr:ECIAI1_0059	B7M0F4
ecr:ECIAI1_0062	B7M0F7
ecr:ECIAI1_0063	B7M0F8
ecr:ECIAI1_0072	B7M116
ecr:ECIAI1_0073	B7M117
ecr:ECIAI1_0075	B7M119
ecr:ECIAI1_0080	B7M124
ecr:ECIAI1_0081	B7M125
ecr:ECIAI1_0086	B7M130
ecr:ECIAI1_0089	B7M133
ecr:ECIAI1_0090	B7M134
ecr:ECIAI1_0096	B7M139
ecr:ECIAI1_0097	B7M140
ecr:ECIAI1_0098	B7M141
ecr:ECIAI1_0100	B7M143
ecr:ECIAI1_0102	B7M145
ecr:ECIAI1_0117	B7M160
ecr:ECIAI1_0118	B7M161
ecr:ECIAI1_0119	B7M162
ecr:ECIAI1_0129	B7M172
ecr:ECIAI1_0131	B7M174
ecr:ECIAI1_0132	B7M175
ecr:ECIAI1_0144	B7M187
ecr:ECIAI1_0152	B7M195
ecr:ECIAI1_0153	B7M196
ecr:ECIAI1_0155	B7M197
ecr:ECIAI1_0158	B7M1A0
ecr:ECIAI1_0159	B7M1A1
ecr:ECIAI1_0162	B7M1A4
ecr:ECIAI1_0163	B7M1A5
ecr:ECIAI1_0164	B7M1A6
ecr:ECIAI1_0167	B7M1A9
ecr:ECIAI1_0168	B7M1B0
ecr:ECIAI1_0170	B7M1X4
ecr:ECIAI1_0176	B7M1Y0
ecr:ECIAI1_0180	B7M1Y3
ecr:ECIAI1_0181	B7M1Y4
ecr:ECIAI1_0182	B7M1Y5
ecr:ECIAI1_0183	B7M1Y6
ecr:ECIAI1_0185	B7M1Y8
ecr:ECIAI1_0190	B7M1Z3
ecr:ECIAI1_0196	B7M1Z9
ecr:ECIAI1_0217	B7M208
ecr:ECIAI1_0220	B7M211
ecr:ECIAI1_0222	B7M213
ecr:ECIAI1_0262	B7M252
ecr:ECIAI1_0277	B7M267
ecr:ECIAI1_0278	B7M268
ecr:ECIAI1_0279	B7M269
ecr:ECIAI1_0281	B7M271
ecr:ECIAI1_0282	B7M272
ecr:ECIAI1_0296	B7M2U3
ecr:ECIAI1_0308	B7M2V5
ecr:ECIAI1_0309	B7M2V6
ecr:ECIAI1_0310	B7M2V7
ecr:ECIAI1_0342	B7M2Y9
ecr:ECIAI1_0348	B7M2Z5
ecr:ECIAI1_0349	B7M2Z6
ecr:ECIAI1_0350	B7M2Z7
ecr:ECIAI1_0351	B7M2Z8
ecr:ECIAI1_0352	B7M2Z9
ecr:ECIAI1_0353	B7M300
ecr:ECIAI1_0387	B7M332
ecr:ECIAI1_0388	B7M333
ecr:ECIAI1_0391	B7M3N0
ecr:ECIAI1_0393	B7M3N2
ecr:ECIAI1_0404	B7M3P3
ecr:ECIAI1_0405	B7M3P4
ecr:ECIAI1_0406	B7M3P5
ecr:ECIAI1_0413	B7M3Q2
ecr:ECIAI1_0415	B7M3Q4
ecr:ECIAI1_0416	B7M3Q5
ecr:ECIAI1_0420	B7M3Q9
ecr:ECIAI1_0422	B7M3R1
ecr:ECIAI1_0423	B7M3R2
ecr:ECIAI1_0426	B7M3R5
ecr:ECIAI1_0440	B7M3S9
ecr:ECIAI1_0442	B7M3T1
ecr:ECIAI1_0448	B7M3T7
ecr:ECIAI1_0450	B7M3T9
ecr:ECIAI1_0472	B7M3W1
ecr:ECIAI1_0474	B7M3W3
ecr:ECIAI1_0475	B7M3W4
ecr:ECIAI1_0477	B7M3W6
ecr:ECIAI1_0478	B7M3W7
ecr:ECIAI1_0479	B7M3W8
ecr:ECIAI1_0506	B7M4K7
ecr:ECIAI1_0508	B7M4K9
ecr:ECIAI1_0514	B7M4L5
ecr:ECIAI1_0526	B7M4M7
