KEGG_ORG	KEGG_GENE	KEGG_EC	KEGG_UNIPROT
lla	lla:L0045	ec:5.3.1.6	
lla	lla:L0046	ec:1.1.1.44	
lla	lla:L0046	ec:1.1.1.343	
lla	lla:L0047	ec:5.1.3.1	
lla	lla:L0048	ec:4.2.1.20	
lla	lla:L0049	ec:4.2.1.20	
lla	lla:L0050	ec:5.3.1.24	
lla	lla:L0051	ec:4.1.1.48	
lla	lla:L0052	ec:2.4.2.18	
lla	lla:L0053	ec:4.1.3.27	
lla	lla:L0054	ec:4.1.3.27	
lla	lla:L0056	ec:2.7.1.71	
lla	lla:L0057	ec:2.5.1.19	
lla	lla:L0061	ec:1.1.1.25	
lla	lla:L0065	ec:2.6.1.9	
lla	lla:L0066	ec:2.4.2.17	
lla	lla:L0067	ec:1.1.1.23	
lla	lla:L0068	ec:4.2.1.19	
lla	lla:L0069	ec:4.3.2.10	
lla	lla:L0070	ec:5.3.1.16	
lla	lla:L0071	ec:4.3.2.10	
lla	lla:L0074	ec:1.1.1.85	
lla	lla:L0075	ec:4.2.1.33	
lla	lla:L0075	ec:4.2.1.35	
lla	lla:L0076	ec:4.2.1.33	
lla	lla:L0076	ec:4.2.1.35	
lla	lla:L0077	ec:4.2.1.9	
lla	lla:L0080	ec:1.1.1.86	
lla	lla:L0082	ec:2.1.2.1	
lla	lla:L0083	ec:2.6.1.52	
lla	lla:L0084	ec:1.1.1.95	
lla	lla:L0084	ec:1.1.1.399	
lla	lla:L0085	ec:3.1.3.3	
lla	lla:L0086	ec:2.6.1.42	
lla	lla:L0087	ec:2.3.1.30	
lla	lla:L0090	ec:1.1.1.3	
lla	lla:L0093	ec:4.3.3.7	
lla	lla:L0094	ec:1.17.1.8	
lla	lla:L0095	ec:6.3.5.4	
lla	lla:L0097	ec:2.7.2.4	
lla	lla:L0100	ec:2.1.1.14	
lla	lla:L0103	ec:5.1.1.1	
lla	lla:L0104	ec:1.2.1.38	
lla	lla:L0107	ec:2.7.2.8	
lla	lla:L0108	ec:2.1.3.3	
lla	lla:L0109	ec:2.1.3.3	
lla	lla:L0112	ec:2.7.2.2	
lla	lla:L0114	ec:4.3.2.1	
lla	lla:L0115	ec:3.5.1.16	
lla	lla:L0116	ec:1.2.1.41	
lla	lla:L0117	ec:2.7.2.11	
lla	lla:L0118	ec:6.3.1.2	
lla	lla:L0119	ec:1.4.1.13	
lla	lla:L0121	ec:4.1.1.20	
lla	lla:L0136	ec:2.7.7.6	
lla	lla:L0137	ec:2.7.7.6	
lla	lla:L0138	ec:2.7.7.6	
lla	lla:L0158	ec:3.6.5.4	
lla	lla:L0164	ec:2.5.1.9	
lla	lla:L0168	ec:5.4.4.2	
lla	lla:L0171	ec:4.1.3.36	
lla	lla:L0172	ec:6.2.1.26	
lla	lla:L0176	ec:2.5.1.15	
lla	lla:L0180	ec:6.4.1.2	
lla	lla:L0180	ec:2.1.3.15	
lla	lla:L0182	ec:2.3.1.180	
lla	lla:L0184	ec:2.3.1.39	
lla	lla:L0185	ec:1.1.1.100	
lla	lla:L0188	ec:4.2.1.59	
lla	lla:L0190	ec:6.4.1.2	
lla	lla:L0190	ec:2.1.3.15	
lla	lla:L0194	ec:4.99.1.1	
lla	lla:L0194	ec:4.99.1.9	
lla	lla:L0198	ec:1.11.1.9	
lla	lla:L0199	ec:1.2.3.3	
lla	lla:L0201	ec:2.5.1.3	
lla	lla:L0213	ec:2.7.6.5	
lla	lla:L0224	ec:2.7.2.1	
lla	lla:L0230	ec:5.3.1.5	
lla	lla:L0231	ec:2.7.1.17	
lla	lla:L0232	ec:5.1.3.3	
lla	lla:L0234	ec:3.2.1.37	
lla	lla:L0237	ec:6.3.2.9	
lla	lla:L0238	ec:2.4.1.227	
lla	lla:L0241	ec:1.1.1.57	
lla	lla:L0269	ec:2.7.7.101	
lla	lla:L0270	ec:2.7.7.7	
lla	lla:L0275	ec:2.7.7.7	
lla	lla:L0279	ec:2.7.7.7	
lla	lla:L0280	ec:2.7.7.7	
lla	lla:L0282	ec:5.6.2.2	
lla	lla:L0283	ec:5.6.2.2	
lla	lla:L0286	ec:3.6.4.12	
lla	lla:L0289	ec:3.2.2.20	
lla	lla:L0290	ec:5.6.2.2	
lla	lla:L0291	ec:5.6.2.2	
lla	lla:L0294	ec:1.17.4.1	
lla	lla:L0295	ec:1.17.4.1	
lla	lla:L0298	ec:5.6.2.1	
lla	lla:L0304	ec:6.5.1.2	
lla	lla:L0310	ec:3.1.21.3	
lla	lla:L0321	ec:4.1.1.5	
lla	lla:L0325	ec:2.7.7.8	
lla	lla:L0329	ec:3.5.3.6	
lla	lla:L0334	ec:7.4.2.8	
lla	lla:L0335	ec:3.4.23.36	
lla	lla:L0337	ec:3.4.21.89	
lla	lla:L62931	ec:3.5.4.5	
lla	lla:L63310	ec:4.1.2.4	
lla	lla:L64175	ec:2.4.2.2	
lla	lla:L64332	ec:1.5.1.24	
lla	lla:L66199	ec:1.2.1.11	
lla	lla:L66222	ec:2.7.1.33	
lla	lla:L67624	ec:3.1.3.48	
lla	lla:L68478	ec:4.2.1.3	
lla	lla:L71075	ec:1.1.1.42	
lla	lla:L0342	ec:6.1.1.21	
lla	lla:L0343	ec:6.1.1.7	
lla	lla:L0344	ec:6.1.1.19	
lla	lla:L0345	ec:6.1.1.22	
lla	lla:L0346	ec:6.1.1.12	
lla	lla:L0348	ec:6.1.1.16	
lla	lla:L0350	ec:6.1.1.5	
lla	lla:L0351	ec:6.1.1.9	
lla	lla:L0352	ec:6.1.1.4	
lla	lla:L0354	ec:6.1.1.20	
lla	lla:L0356	ec:6.1.1.15	
lla	lla:L0357	ec:6.1.1.3	
lla	lla:L0358	ec:6.1.1.2	
lla	lla:L0359	ec:6.1.1.1	
lla	lla:L0360	ec:6.1.1.14	
lla	lla:L0361	ec:2.4.2.29	
lla	lla:L0362	ec:2.1.2.9	
lla	lla:L0363	ec:2.1.1.182	
lla	lla:L72391	ec:3.4.21.92	
lla	lla:L73818	ec:2.7.2.1	
lla	lla:L74195	ec:7.6.2.9	
lla	lla:L77437	ec:3.2.1.1	
lla	lla:L7866	ec:2.7.1.36	
lla	lla:L79267	ec:2.3.1.117	
lla	lla:L79277	ec:2.7.1.165	
lla	lla:L80411	ec:2.4.2.10	
lla	lla:L81189	ec:3.5.2.3	
lla	lla:L81616	ec:1.1.1.31	
lla	lla:L84096	ec:2.7.1.2	
lla	lla:L85514	ec:7.2.2.14	
lla	lla:L86157	ec:2.7.1.15	
lla	lla:L0001	ec:5.4.2.6	
lla	lla:L0002	ec:2.7.1.11	
lla	lla:L0003	ec:2.7.1.40	
lla	lla:L0004	ec:1.2.1.12	
lla	lla:L19292	ec:2.7.1.196	
lla	lla:L19292	ec:2.7.1.205	
lla	lla:L180415	ec:3.1.11.5	
lla	lla:L0197	ec:1.8.1.7	
lla	lla:L18872	ec:2.7.1.196	
lla	lla:L18872	ec:2.7.1.205	
lla	lla:L0255	ec:3.1.11.6	
lla	lla:L183112	ec:2.8.1.4	
lla	lla:L166912	ec:4.1.1.36	
lla	lla:L169390	ec:3.5.1.4	
lla	lla:L133367	ec:3.1.3.25	
lla	lla:L1762179	ec:2.7.1.191	
lla	lla:L145238	ec:2.7.1.211	
lla	lla:L8990	ec:7.1.2.2	
lla	lla:L8990	ec:7.2.2.1	
lla	lla:L32907	ec:2.7.1.197	
lla	lla:L64737	ec:7.6.2.9	
lla	lla:L0308	ec:3.1.21.3	
lla	lla:L1530	ec:1.1.1.100	
lla	lla:L185031	ec:2.7.1.202	
lla	lla:L0305	ec:2.7.7.7	
lla	lla:L0196	ec:1.8.1.9	
lla	lla:L0060	ec:4.2.3.4	
lla	lla:L0296	ec:3.2.2.31	
lla	lla:L0254	ec:3.1.11.6	
lla	lla:L158186	ec:1.7.1.7	
lla	lla:L58914	ec:3.1.4.46	
lla	lla:L154885	ec:3.5.1.88	
lla	lla:L190278	ec:1.1.1.1	
lla	lla:L0332	ec:3.4.23.43	
lla	lla:L43452	ec:4.3.1.17	
lla	lla:L44083	ec:4.3.1.17	
lla	lla:L0081	ec:4.3.1.19	
lla	lla:L0092	ec:4.2.3.1	
lla	lla:L6563	ec:7.1.2.2	
lla	lla:L6563	ec:7.2.2.1	
lla	lla:L0322	ec:4.1.1.5	
lla	lla:L131443	ec:3.1.26.5	
lla	lla:L97131	ec:2.7.7.27	
lla	lla:L102491	ec:2.7.7.7	
lla	lla:L13187	ec:2.3.3.10	
lla	lla:L0059	ec:4.2.3.5	
lla	lla:L14408	ec:3.5.99.6	
lla	lla:L25787	ec:5.4.99.23	
lla	lla:L107468	ec:6.3.4.21	
lla	lla:L141766	ec:6.3.2.10	
lla	lla:L180469	ec:2.1.1.170	
lla	lla:L161988	ec:2.1.1.207	
lla	lla:L0278	ec:2.7.7.7	
lla	lla:L67186	ec:2.3.3.1	
lla	lla:L141260	ec:2.1.1.176	
lla	lla:L91510	ec:6.1.1.13	
lla	lla:L0079	ec:2.2.1.6	
lla	lla:L0284	ec:3.6.4.12	
lla	lla:L32653	ec:3.2.2.27	
lla	lla:L87561	ec:2.1.1.199	
lla	lla:L0102	ec:2.5.1.48	
lla	lla:L108911	ec:2.2.1.7	
lla	lla:L123365	ec:2.2.1.7	
lla	lla:L75975	ec:2.5.1.49	
lla	lla:L71174	ec:2.3.1.274	
lla	lla:L191486	ec:5.1.3.9	
lla	lla:L0266	ec:3.6.4.12	
lla	lla:L0078	ec:2.2.1.6	
lla	lla:L210	ec:2.2.1.6	
lla	lla:L0262	ec:3.6.4.12	
lla	lla:L0320	ec:3.1.26.4	
lla	lla:L132875	ec:3.1.26.4	
lla	lla:L0268	ec:3.6.4.12	
lla	lla:L0088	ec:2.5.1.47	
lla	lla:L0089	ec:2.5.1.47	
lla	lla:L55507	ec:2.1.1.187	
lla	lla:L0064	ec:2.5.1.54	
lla	lla:L0228	ec:3.5.99.2	
lla	lla:L159396	ec:2.4.2.22	
lla	lla:L19745	ec:2.3.1.183	
lla	lla:L0267	ec:3.6.4.12	
lla	lla:L93051	ec:2.3.1.266	
lla	lla:L0307	ec:2.7.7.7	
lla	lla:L0287	ec:3.6.4.12	
lla	lla:L29321	ec:1.2.7.1	
lla	lla:L0326	ec:3.1.26.3	
lla	lla:L107726	ec:7.1.1.7	
lla	lla:L0331	ec:5.4.99.12	
lla	lla:L64373	ec:6.3.1.20	
lla	lla:L11493	ec:1.20.4.4	
lla	lla:L0169	ec:2.2.1.9	
lla	lla:L130682	ec:3.2.1.24	
lla	lla:L109527	ec:5.4.99.19	
lla	lla:L0347	ec:6.1.1.6	
lla	lla:L156559	ec:2.4.2.1	
lla	lla:L0062	ec:4.2.1.10	
lla	lla:L54021	ec:3.1.3.11	
lla	lla:L109201	ec:7.1.1.7	
lla	lla:L0365	ec:3.1.1.29	
lla	lla:L39857	ec:1.6.99.3	
lla	lla:L41335	ec:1.6.99.3	
lla	lla:L72609	ec:1.97.1.4	
lla	lla:L137630	ec:1.3.5.4	
lla	lla:L63811	ec:1.97.1.4	
lla	lla:L56416	ec:2.1.1.74	
lla	lla:L107724	ec:5.4.99.22	
lla	lla:L12227	ec:1.15.1.1	
lla	lla:L0058	ec:1.3.1.12	
lla	lla:L156302	ec:2.1.1.33	
lla	lla:L0328	ec:5.4.99.25	
lla	lla:L0178	ec:2.6.1.85	
lla	lla:L124107	ec:2.7.1.180	
lla	lla:L122222	ec:2.8.1.7	
lla	lla:L171943	ec:2.7.1.180	
lla	lla:L186107	ec:1.7.1.17	
lla	lla:L111126	ec:2.8.1.7	
lla	lla:L64445	ec:5.4.99.5	
lla	lla:L37351	ec:3.1.3.15	
lla	lla:L58643	ec:3.6.1.27	
lla	lla:L0063	ec:2.5.1.54	
lla	lla:L129183	ec:2.4.1.129	
lla	lla:L129183	ec:3.4.16.4	
lla	lla:L102412	ec:3.2.1.41	
lla	lla:L100350	ec:3.2.1.52	
lla	lla:L110564	ec:3.1.1.96	
lla	lla:L45677	ec:2.7.1.121	
lla	lla:L21952	ec:2.7.7.3	
lla	lla:L144334	ec:4.2.1.126	
lla	lla:L0170	ec:4.2.99.20	
lla	lla:L65029	ec:4.4.1.21	
lla	lla:L80177	ec:3.5.1.47	
lla	lla:L0309	ec:2.1.1.72	
lla	lla:L85737	ec:5.4.99.62	
lla	lla:L84257	ec:2.1.1.217	
lla	lla:L39593	ec:2.4.1.216	
lla	lla:L0091	ec:2.7.1.39	
lla	lla:L60596	ec:3.4.11.4	
lla	lla:L0099	ec:1.5.1.20	
lla	lla:L55584	ec:1.5.1.40	
lla	lla:L52686	ec:2.1.1.191	
lla	lla:L135351	ec:1.11.1.15	
lla	lla:L6615	ec:2.1.1.198	
lla	lla:L187815	ec:3.1.3.100	
lla	lla:L115551	ec:1.7.1.17	
lla	lla:L46694	ec:2.7.1.121	
lla	lla:L0288	ec:3.6.1.55	
lla	lla:L184159	ec:2.1.1.192	
lla	lla:L169709	ec:3.4.22.70	
lla	lla:L125196	ec:3.4.22.70	
lla	lla:L67708	ec:1.8.4.11	
lla	lla:L88730	ec:3.1.26.8	
lla	lla:L0122	ec:2.7.13.3	
lla	lla:L139168	ec:3.4.16.4	
lla	lla:L193644	ec:1.8.4.11	
lla	lla:L113864	ec:5.2.1.8	
lla	lla:L168484	ec:5.2.1.8	
lla	lla:L192996	ec:1.8.4.12	
lla	lla:L35068	ec:5.4.2.10	
lla	lla:L70624	ec:2.7.4.22	
lla	lla:L0253	ec:4.2.99.18	
lla	lla:L5517	ec:2.3.1.275	
lla	lla:L189881	ec:5.4.99.20	
lla	lla:L0124	ec:2.7.13.3	
lla	lla:L0271	ec:3.2.2.23	
lla	lla:L0271	ec:4.2.99.18	
lla	lla:L0166	ec:2.5.1.78	
lla	lla:L0186	ec:2.3.1.179	
lla	lla:L164604	ec:5.2.1.8	
lla	lla:L81441	ec:2.1.1.226	
lla	lla:L81441	ec:2.1.1.227	
lla	lla:L74738	ec:2.1.1.72	
lla	lla:L167555	ec:5.4.99.23	
lla	lla:L185851	ec:2.1.1.177	
lla	lla:L105256	ec:2.1.1.193	
lla	lla:L6208	ec:1.17.99.6	
lla	lla:L0227	ec:2.4.2.9	
lla	lla:L166082	ec:2.7.6.5	
lla	lla:L1002	ec:6.3.4.19	
lla	lla:L18686	ec:3.1.26.11	
lla	lla:L16514	ec:2.4.99.17	
lla	lla:L0330	ec:2.1.1.185	
lla	lla:L0339	ec:3.6.4.13	
lla	lla:L156445	ec:3.1.3.41	
lla	lla:L180241	ec:4.2.1.53	
lla	lla:L168282	ec:5.3.2.6	
lla	lla:L172782	ec:6.3.3.2	
lla	lla:L136332	ec:3.5.3.12	
lla	lla:L70979	ec:7.2.2.9	
lla	lla:L164789	ec:5.4.99.23	
lla	lla:L173881	ec:1.3.1.98	
lla	lla:L84240	ec:7.5.2.7	
lla	lla:L137446	ec:7.5.2.4	
lla	lla:L120628	ec:2.7.3.9	
lla	lla:L175357	ec:7.6.2.11	
lla	lla:L0353	ec:6.1.1.10	
lla	lla:L0355	ec:6.1.1.20	
lla	lla:L0349	ec:6.1.1.24	
lla	lla:L0203	ec:6.3.1.5	
lla	lla:L87497	ec:3.1.3.48	
lla	lla:L37916	ec:7.4.2.1	
lla	lla:L102360	ec:3.4.11.2	
lla	lla:L0167	ec:2.7.1.26	
lla	lla:L0167	ec:2.7.7.2	
lla	lla:L101699	ec:1.11.1.15	
lla	lla:L189883	ec:2.7.7.87	
lla	lla:L164626	ec:2.1.2.2	
lla	lla:L92414	ec:2.3.1.266	
lla	lla:L0041	ec:2.8.3.10	
lla	lla:L134450	ec:2.7.7.23	
lla	lla:L134450	ec:2.3.1.157	
lla	lla:L0022	ec:4.1.2.14	
lla	lla:L0022	ec:4.1.3.42	
lla	lla:L158710	ec:2.1.2.3	
lla	lla:L158710	ec:3.5.4.10	
lla	lla:L0072	ec:3.6.1.31	
lla	lla:L0072	ec:3.5.4.19	
lla	lla:L5776	ec:2.5.1.145	
lla	lla:L76469	ec:2.4.1.52	
lla	lla:L0163	ec:3.5.4.26	
lla	lla:L0163	ec:1.1.1.193	
lla	lla:L76582	ec:1.5.1.5	
lla	lla:L76582	ec:3.5.4.9	
lla	lla:L76107	ec:7.2.2.10	
lla	lla:L114325	ec:2.3.1.51	
lla	lla:L11851	ec:3.1.1.31	
lla	lla:L0192	ec:6.3.4.15	
lla	lla:L0191	ec:6.3.4.15	
lla	lla:L132777	ec:3.2.2.9	
lla	lla:L32195	ec:2.8.1.7	
lla	lla:L32195	ec:4.4.1.16	
lla	lla:L99869	ec:3.6.1.55	
lla	lla:L78550	ec:2.4.1.52	
lla	lla:L0177	ec:6.3.2.12	
lla	lla:L0177	ec:6.3.2.17	
lla	lla:L126168	ec:3.2.1.52	
lla	lla:L176238	ec:1.3.1.22	
lla	lla:L0323	ec:3.1.13.1	
lla	lla:L160485	ec:2.4.1.129	
lla	lla:L160485	ec:3.4.16.4	
lla	lla:L117145	ec:1.1.1.4	
lla	lla:L117145	ec:1.1.1.303	
lla	lla:L186258	ec:2.5.1.30	
lla	lla:L179010	ec:2.5.1.30	
lla	lla:L13145	ec:1.2.1.10	
lla	lla:L13145	ec:1.1.1.1	
lla	lla:L80459	ec:2.5.1.1	
lla	lla:L80459	ec:2.5.1.10	
lla	lla:L80459	ec:2.5.1.29	
lla	lla:L1889160	ec:3.1.3.73	
lla	lla:L0013	ec:1.1.5.3	
lla	lla:L0113	ec:2.1.3.6	
lla	lla:L0105	ec:2.3.1.35	
lla	lla:L0105	ec:2.3.1.1	
lla	lla:L25961	ec:3.1.13.1	
lla	lla:L128691	ec:3.2.1.20	
lla	lla:L0179	ec:2.6.1.85	
lla	lla:L0179	ec:4.1.3.38	
lla	lla:L63652	ec:6.4.1.1	
lla	lla:L0189	ec:6.4.1.2	
lla	lla:L0189	ec:6.3.4.14	
lla	lla:L179531	ec:2.5.1.30	
lla	lla:L63697	ec:3.6.3.3	
lla	lla:L63697	ec:7.2.2.12	
lla	lla:L55758	ec:1.1.1.1	
lla	lla:L86424	ec:3.5.1.24	
lla	lla:L162604	ec:2.6.1.66	
lla	lla:L162604	ec:2.6.1.2	
lla	lla:L0202	ec:2.7.1.35	
lla	lla:L0126	ec:2.7.13.3	
lla	lla:L0200	ec:2.7.1.49	
lla	lla:L0200	ec:2.7.4.7	
lla	lla:L90005	ec:6.1.1.13	
lla	lla:L128693	ec:3.2.1.70	
lla	lla:L177593	ec:4.4.1.13	
lla	lla:L0027	ec:2.7.7.12	
lla	lla:L0324	ec:2.7.7.72	
lla	lla:L65498	ec:2.1.1.172	
lla	lla:L0165	ec:4.1.99.12	
lla	lla:L0165	ec:3.5.4.25	
lla	lla:L193873	ec:2.1.1.190	
lla	lla:L152977	ec:5.4.2.11	
lla	lla:L187771	ec:3.4.21.107	
lla	lla:L9964	ec:3.2.1.14	
lla	lla:L35751	ec:2.7.8.33	
lla	lla:L35751	ec:2.7.8.35	
lla	lla:L62663	ec:3.6.1.1	
lla	lla:L189090	ec:2.4.1.208	
lla	lla:L179659	ec:3.2.1.86	
lla	lla:L119614	ec:3.2.1.86	
lla	lla:L32812	ec:3.2.1.86	
lla	lla:L89194	ec:3.2.1.86	
lla	lla:L127182	ec:3.5.4.33	
lla	lla:L0251	ec:3.6.4.12	
lla	lla:L0252	ec:3.6.4.12	
lla	lla:L0134	ec:2.7.13.3	
lla	lla:L0181	ec:4.4.1.13	
lla	lla:L2385	ec:7.4.2.1	
lla	lla:L45966	ec:7.2.2.8	
lla	lla:L93420	ec:6.3.1.12	
lla	lla:L22496	ec:3.5.2.6	
lla	lla:L182555	ec:1.3.1.14	
lla	lla:L116532	ec:7.6.2.2	
lla	lla:L118271	ec:1.1.1.76	
lla	lla:L118271	ec:1.1.1.304	
lla	lla:L0042b	ec:2.4.2.52	
lla	lla:L175147	ec:3.4.17.14	
lla	lla:L151480	ec:2.7.8.12	
lla	lla:L33187	ec:2.7.7.85	
lla	lla:L0340	ec:3.6.4.13	
lla	lla:L1014	ec:2.3.1.267	
lla	lla:L26628	ec:2.7.1.107	
lla	lla:L190226	ec:2.4.1.337	
lla	lla:L13927	ec:2.7.8.20	
lla	lla:L96605	ec:2.7.6.5	
lla	lla:L47257	ec:2.7.1.121	
lla	lla:L138230	ec:4.1.2.9	
lla	lla:L138230	ec:4.1.2.22	
lla	lla:L29875	ec:1.6.5.2	
lla	lla:L141547	ec:3.1.3.7	
lla	lla:L141547	ec:3.1.13.3	
lla	lla:L95012	ec:2.7.1.66	
lla	lla:L70400	ec:1.1.98.6	
lla	lla:L168057	ec:3.6.1.67	
lla	lla:L150744	ec:7.2.2.5	
lla	lla:L0098	ec:2.6.1.14	
lla	lla:L140754	ec:3.1.3.16	
lla	lla:L138452	ec:2.7.11.1	
lla	lla:L111950	ec:3.1.3.10	
lla	lla:L128694	ec:3.2.1.54	
lla	lla:L128694	ec:3.2.1.133	
lla	lla:L128694	ec:3.2.1.135	
lla	lla:L173313	ec:3.1.3.104	
lla	lla:L63900	ec:1.8.4.14	
lla	lla:L0106	ec:2.6.1.11	
lla	lla:L0106	ec:2.6.1.17	
lla	lla:L0175	ec:2.7.6.3	
lla	lla:L0175	ec:3.5.4.16	
lla	lla:L151062	ec:3.1.4.59	
lla	lla:L00196	ec:1.18.1.2	
lla	lla:L00196	ec:1.19.1.1	
lla	lla:L167675	ec:6.3.2.5	
lla	lla:L2866	ec:7.2.2.10	
lla	lla:L121483	ec:4.1.1.101	
lla	lla:L57608	ec:4.2.1.136	
lla	lla:L0101	ec:2.3.1.46	
lla	lla:L0101	ec:2.3.1.31	
lla	lla:L128550	ec:3.1.2.6	
lla	lla:L173921	ec:6.3.5.3	
lla	lla:L132617	ec:1.1.1.283	
lla	lla:L177031	ec:6.3.5.3	
lla	lla:L176360	ec:6.3.5.3	
lla	lla:L176360	ec:3.5.1.2	
lla	lla:L114717	ec:6.3.5.13	
lla	lla:L113931	ec:6.3.5.13	
stj	stj:SALIVA_0190	ec:3.1.3.90	
stj	stj:SALIVA_0619	ec:7.4.2.1	
stj	stj:SALIVA_1406	ec:3.2.1.70	
stj	stj:SALIVA_2085	ec:3.4.21.107	
stj	stj:SALIVA_0129	ec:3.4.17.14	
stj	stj:SALIVA_0577	ec:2.4.1.208	
stj	stj:SALIVA_0640	ec:3.4.13.9	
stj	stj:SALIVA_1990	ec:3.6.4.12	
stj	stj:SALIVA_1993	ec:3.1.3.48	
stj	stj:SALIVA_1994	ec:6.3.4.4	
stj	stj:SALIVA_2013	ec:1.97.1.4	
stj	stj:SALIVA_2016	ec:6.1.1.12	
stj	stj:SALIVA_0796	ec:6.1.1.5	
stj	stj:SALIVA_0800	ec:4.2.1.3	
stj	stj:SALIVA_0801	ec:2.3.3.1	
stj	stj:SALIVA_0802	ec:1.1.1.42	
stj	stj:SALIVA_0804	ec:2.7.3.9	
stj	stj:SALIVA_0810	ec:2.7.1.48	
stj	stj:SALIVA_0814	ec:2.3.2.3	
stj	stj:SALIVA_0820	ec:5.4.2.10	
stj	stj:SALIVA_0822	ec:2.1.1.217	
stj	stj:SALIVA_0828	ec:2.7.7.24	
stj	stj:SALIVA_0829	ec:5.1.3.13	
stj	stj:SALIVA_0830	ec:4.2.1.46	
stj	stj:SALIVA_0835	ec:3.1.3.41	
stj	stj:SALIVA_0837	ec:3.1.3.15	
stj	stj:SALIVA_0840	ec:2.6.1.9	
stj	stj:SALIVA_0842	ec:2.4.2.17	
stj	stj:SALIVA_0843	ec:1.1.1.23	
stj	stj:SALIVA_0844	ec:4.2.1.19	
stj	stj:SALIVA_0990	ec:2.7.13.3	
stj	stj:SALIVA_0993	ec:2.3.2.10	
stj	stj:SALIVA_0997	ec:7.2.2.10	
stj	stj:SALIVA_1005	ec:3.6.1.55	
stj	stj:SALIVA_1008	ec:3.4.21.89	
stj	stj:SALIVA_1879	ec:3.1.26.5	
stj	stj:SALIVA_1880	ec:4.3.2.1	
stj	stj:SALIVA_1881	ec:6.3.4.5	
stj	stj:SALIVA_1888	ec:6.1.1.24	
stj	stj:SALIVA_1893	ec:4.2.1.1	
stj	stj:SALIVA_1897	ec:3.6.1.23	
stj	stj:SALIVA_1902	ec:1.1.1.94	
stj	stj:SALIVA_1903	ec:2.7.7.9	
stj	stj:SALIVA_1905	ec:6.3.3.2	
stj	stj:SALIVA_1906	ec:3.5.1.47	
stj	stj:SALIVA_1907	ec:2.3.1.117	
stj	stj:SALIVA_1909	ec:2.1.1.187	
stj	stj:SALIVA_1913	ec:3.5.4.33	
stj	stj:SALIVA_1093	ec:7.3.2.1	
stj	stj:SALIVA_1098	ec:3.1.3.25	
stj	stj:SALIVA_1101	ec:2.7.1.26	
stj	stj:SALIVA_1101	ec:2.7.7.2	
stj	stj:SALIVA_1102	ec:5.4.99.25	
stj	stj:SALIVA_1106	ec:1.11.1.15	
stj	stj:SALIVA_1108	ec:2.5.1.49	
stj	stj:SALIVA_1109	ec:3.6.4.12	
stj	stj:SALIVA_1117	ec:3.5.1.4	
stj	stj:SALIVA_1118	ec:2.4.2.10	
stj	stj:SALIVA_1119	ec:4.1.1.23	
stj	stj:SALIVA_1125	ec:3.5.1.124	
stj	stj:SALIVA_1134	ec:3.1.3.18	
stj	stj:SALIVA_1873	ec:2.4.2.29	
stj	stj:SALIVA_1875	ec:1.6.5.2	
stj	stj:SALIVA_0005	ec:3.1.1.29	
stj	stj:SALIVA_0011	ec:6.3.4.19	
stj	stj:SALIVA_0012	ec:2.4.2.8	
stj	stj:SALIVA_0035	ec:2.7.6.1	
stj	stj:SALIVA_0038	ec:2.3.1.274	
stj	stj:SALIVA_0040	ec:6.3.2.6	
stj	stj:SALIVA_0041	ec:6.3.5.3	
stj	stj:SALIVA_0042	ec:2.4.2.14	
stj	stj:SALIVA_0044	ec:6.3.3.1	
stj	stj:SALIVA_0045	ec:2.1.2.2	
stj	stj:SALIVA_0047	ec:2.1.2.3	
stj	stj:SALIVA_0047	ec:3.5.4.10	
stj	stj:SALIVA_0053	ec:6.3.4.13	
stj	stj:SALIVA_0054	ec:5.4.99.18	
stj	stj:SALIVA_0055	ec:6.3.4.18	
stj	stj:SALIVA_0056	ec:1.1.1.169	
stj	stj:SALIVA_0845	ec:4.3.2.10	
stj	stj:SALIVA_0846	ec:5.3.1.16	
stj	stj:SALIVA_0847	ec:4.3.2.10	
stj	stj:SALIVA_0848	ec:3.5.4.19	
stj	stj:SALIVA_0849	ec:3.6.1.31	
stj	stj:SALIVA_0861	ec:3.1.26.11	
stj	stj:SALIVA_0866	ec:2.4.2.7	
stj	stj:SALIVA_0869	ec:4.2.99.18	
stj	stj:SALIVA_0871	ec:3.1.11.6	
stj	stj:SALIVA_0872	ec:3.1.11.6	
stj	stj:SALIVA_0873	ec:2.5.1.1	
stj	stj:SALIVA_0873	ec:2.5.1.10	
stj	stj:SALIVA_0873	ec:2.5.1.29	
stj	stj:SALIVA_0874	ec:2.1.1.226	
stj	stj:SALIVA_0874	ec:2.1.1.227	
stj	stj:SALIVA_0883	ec:5.4.2.11	
stj	stj:SALIVA_0885	ec:2.3.3.13	
stj	stj:SALIVA_0886	ec:1.1.1.85	
stj	stj:SALIVA_0888	ec:4.2.1.33	
stj	stj:SALIVA_0888	ec:4.2.1.35	
stj	stj:SALIVA_0889	ec:4.2.1.33	
stj	stj:SALIVA_0889	ec:4.2.1.35	
stj	stj:SALIVA_0890	ec:2.7.7.7	
stj	stj:SALIVA_0363	ec:2.3.1.180	
stj	stj:SALIVA_0365	ec:1.3.1.9	
stj	stj:SALIVA_0366	ec:2.3.1.39	
stj	stj:SALIVA_0367	ec:1.1.1.100	
stj	stj:SALIVA_0368	ec:2.3.1.179	
stj	stj:SALIVA_0370	ec:4.2.1.59	
