Batch	Plate	Well	No	Extraction	Species_name	Incubated	Drug	Concentration	Replicate	Drug_measured	Intensity	IntensityNorm	Standard	StandardIntensity
Batch 3	Plate 2	C12	13	supernatant	Escherichia coli ED1a	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	519816.9531
Batch 3	Plate 2	D01	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	1	Rosiglitazone			Fluoxetine_IS	346536.9827
Batch 3	Plate 2	D02	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	2	Rosiglitazone			Fluoxetine_IS	793329.4729
Batch 3	Plate 2	D03	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	364220.8693
Batch 3	Plate 2	D04	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	387997.8648
Batch 3	Plate 2	D05	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	1	Rosiglitazone			Fluoxetine_IS	346072.7319
Batch 3	Plate 2	D06	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	2	Rosiglitazone			Fluoxetine_IS	758005.8658
Batch 3	Plate 2	D07	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	375176.8684
Batch 3	Plate 2	D08	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	409936.3659
Batch 3	Plate 2	D09	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	1	Rosiglitazone	0	0	Fluoxetine_IS	403276.3688
Batch 3	Plate 2	D10	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	2	Rosiglitazone	0	0	Fluoxetine_IS	426390.1741
Batch 3	Plate 2	D11	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	3	Rosiglitazone	0	0	Fluoxetine_IS	388844.9868
Batch 3	Plate 2	D12	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	4	Rosiglitazone	0	0	Fluoxetine_IS	396952.3978
Batch 3	Plate 2	E01	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	1	Rosiglitazone	0	0	Fluoxetine_IS	355266.8326
Batch 3	Plate 2	E02	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	2	Rosiglitazone	0	0	Fluoxetine_IS	381669.4839
Batch 3	Plate 2	E03	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	3	Rosiglitazone	0	0	Fluoxetine_IS	377777.1168
Batch 3	Plate 2	E04	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	4	Rosiglitazone	0	0	Fluoxetine_IS	367997.2048
Batch 3	Plate 2	E05	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	1	Rosiglitazone			Fluoxetine_IS	356690.2677
Batch 3	Plate 2	E06	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	2	Rosiglitazone			Fluoxetine_IS	404829.8428
Batch 3	Plate 2	E07	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	3	Rosiglitazone			Fluoxetine_IS	338751.3128
Batch 3	Plate 2	E08	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	4	Rosiglitazone			Fluoxetine_IS	385929.0221
Batch 3	Plate 2	E09	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	1	Rosiglitazone			Fluoxetine_IS	373878.9785
Batch 3	Plate 2	E10	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	2	Rosiglitazone			Fluoxetine_IS	338450.3147
Batch 3	Plate 2	E11	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	3	Rosiglitazone			Fluoxetine_IS	352883.8515
Batch 3	Plate 2	E12	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	4	Rosiglitazone			Fluoxetine_IS	360452.0314
Batch 3	Plate 2	F01	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	1	Rosiglitazone			Fluoxetine_IS	362593.9184
Batch 3	Plate 2	F02	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	2	Rosiglitazone			Fluoxetine_IS	332617.4499
Batch 3	Plate 2	F03	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	3	Rosiglitazone			Fluoxetine_IS	351182.1279
Batch 3	Plate 2	F04	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	4	Rosiglitazone			Fluoxetine_IS	290578.9451
Batch 3	Plate 2	F05	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	1	Rosiglitazone			Fluoxetine_IS	698350.0931
Batch 3	Plate 2	F06	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	2	Rosiglitazone			Fluoxetine_IS	707622.2464
Batch 3	Plate 2	F07	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	3	Rosiglitazone			Fluoxetine_IS	655664.1219
Batch 3	Plate 2	F08	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	4	Rosiglitazone			Fluoxetine_IS	598292.7011
Batch 3	Plate 2	F09	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	1	Rosiglitazone			Fluoxetine_IS	310858.0333
Batch 3	Plate 2	F10	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	2	Rosiglitazone			Fluoxetine_IS	344019.8517
Batch 3	Plate 2	F11	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	3	Rosiglitazone			Fluoxetine_IS	348170.6767
Batch 3	Plate 2	F12	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	4	Rosiglitazone			Fluoxetine_IS	361220.0302
Batch 3	Plate 2	G01	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	1	Rosiglitazone			Fluoxetine_IS	329513.7602
Batch 3	Plate 2	G02	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	2	Rosiglitazone			Fluoxetine_IS	310098.1889
Batch 3	Plate 2	G03	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	3	Rosiglitazone			Fluoxetine_IS	310917.0919
Batch 3	Plate 2	G04	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	4	Rosiglitazone			Fluoxetine_IS	306125.3091
Batch 3	Plate 2	G05	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	1	Rosiglitazone			Fluoxetine_IS	373104.1271
Batch 3	Plate 2	G06	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	2	Rosiglitazone			Fluoxetine_IS	661624.5479
Batch 3	Plate 2	G07	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	3	Rosiglitazone			Fluoxetine_IS	361559.4011
Batch 3	Plate 2	G08	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	4	Rosiglitazone			Fluoxetine_IS	351926.1144
Batch 3	Plate 2	G09	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	1	Rosiglitazone			Fluoxetine_IS	339268.0303
Batch 3	Plate 2	G10	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	2	Rosiglitazone			Fluoxetine_IS	335301.8153
Batch 3	Plate 2	G11	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	3	Rosiglitazone			Fluoxetine_IS	277086.9031
Batch 3	Plate 2	G12	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	4	Rosiglitazone			Fluoxetine_IS	284007.8828
Batch 3	Plate 2	H01	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	390290.8636
Batch 3	Plate 2	H02	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	460571.1057
Batch 3	Plate 2	H03	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	330598.8707
Batch 3	Plate 2	H04	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	341354.2489
Batch 3	Plate 2	H05	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	356407.1561
Batch 3	Plate 2	H06	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	372015.3983
Batch 3	Plate 2	H07	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	363747.6371
Batch 3	Plate 2	H08	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	430452.7847
Batch 3	Plate 2	H09	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	1	Rosiglitazone			Fluoxetine_IS	354631.7006
Batch 3	Plate 2	H10	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	2	Rosiglitazone			Fluoxetine_IS	657227.0984
Batch 3	Plate 2	H11	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	425027.8998
Batch 3	Plate 2	H12	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	425447.9204
Batch 3	Plate 3	A01	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	1	Rosiglitazone			Fluoxetine_IS	382925.8434
Batch 3	Plate 3	A02	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	2	Rosiglitazone			Fluoxetine_IS	574928.0998
Batch 3	Plate 3	A03	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	349750.0244
Batch 3	Plate 3	A04	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	428774.2161
Batch 3	Plate 3	A05	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	1	Rosiglitazone	0	0	Fluoxetine_IS	676871.3118
Batch 3	Plate 3	A06	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	2	Rosiglitazone	0	0	Fluoxetine_IS	619942.3155
Batch 3	Plate 3	A07	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	3	Rosiglitazone	0	0	Fluoxetine_IS	718646.667
Batch 3	Plate 3	A08	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	4	Rosiglitazone	0	0	Fluoxetine_IS	447207.1385
Batch 3	Plate 3	A09	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	1	Rosiglitazone	0	0	Fluoxetine_IS	502563.7747
Batch 3	Plate 3	A10	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	2	Rosiglitazone	0	0	Fluoxetine_IS	679712.0209
Batch 3	Plate 3	A11	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	3	Rosiglitazone	0	0	Fluoxetine_IS	486389.3051
Batch 3	Plate 3	A12	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	4	Rosiglitazone	0	0	Fluoxetine_IS	637668.7709
Batch 3	Plate 3	B01	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	1	Rosiglitazone			Fluoxetine_IS	376892.1794
Batch 3	Plate 3	B02	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	2	Rosiglitazone			Fluoxetine_IS	341995.7258
Batch 3	Plate 3	B03	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	3	Rosiglitazone			Fluoxetine_IS	445450.6631
Batch 3	Plate 3	B04	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	4	Rosiglitazone			Fluoxetine_IS	408172.3927
Batch 3	Plate 3	B05	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	1	Rosiglitazone			Fluoxetine_IS	413570.5613
Batch 3	Plate 3	B06	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	2	Rosiglitazone			Fluoxetine_IS	575854.4778
Batch 3	Plate 3	B07	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	3	Rosiglitazone			Fluoxetine_IS	543888.0836
Batch 3	Plate 3	B08	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	4	Rosiglitazone			Fluoxetine_IS	336965.0406
Batch 3	Plate 3	B09	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	1	Rosiglitazone			Fluoxetine_IS	434174.0694
Batch 3	Plate 3	B10	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	2	Rosiglitazone			Fluoxetine_IS	268448.617
Batch 3	Plate 3	B11	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	3	Rosiglitazone			Fluoxetine_IS	408658.8365
Batch 3	Plate 3	B12	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	4	Rosiglitazone			Fluoxetine_IS	358396.7893
Batch 3	Plate 3	C01	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	1	Rosiglitazone			Fluoxetine_IS	308107.954
Batch 3	Plate 3	C02	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	2	Rosiglitazone			Fluoxetine_IS	276819.1049
Batch 3	Plate 3	C03	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	3	Rosiglitazone			Fluoxetine_IS	310573.2688
Batch 3	Plate 3	C04	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	4	Rosiglitazone			Fluoxetine_IS	251191.6694
Batch 3	Plate 3	C05	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	1	Rosiglitazone			Fluoxetine_IS	441023.6413
Batch 3	Plate 3	C06	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	2	Rosiglitazone			Fluoxetine_IS	495726.639
Batch 3	Plate 3	C07	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	3	Rosiglitazone			Fluoxetine_IS	432482.1741
Batch 3	Plate 3	C08	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	4	Rosiglitazone			Fluoxetine_IS	463502.7312
Batch 3	Plate 3	C09	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	1	Rosiglitazone			Fluoxetine_IS	378403.4752
Batch 3	Plate 3	C10	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	2	Rosiglitazone			Fluoxetine_IS	264959.7187
Batch 3	Plate 3	C11	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	3	Rosiglitazone			Fluoxetine_IS	544077.4318
Batch 3	Plate 3	C12	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	4	Rosiglitazone			Fluoxetine_IS	376141.2176
Batch 3	Plate 3	D01	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	1	Rosiglitazone			Fluoxetine_IS	407997.6781
Batch 3	Plate 3	D02	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	2	Rosiglitazone			Fluoxetine_IS	295224.6093
Batch 3	Plate 3	D03	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	3	Rosiglitazone			Fluoxetine_IS	235431.8113
Batch 3	Plate 3	D04	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	4	Rosiglitazone			Fluoxetine_IS	351043.1008
Batch 3	Plate 3	D05	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	1	Rosiglitazone			Fluoxetine_IS	505440.6511
Batch 3	Plate 3	D06	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	2	Rosiglitazone			Fluoxetine_IS	389247.4697
Batch 3	Plate 3	D07	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	3	Rosiglitazone			Fluoxetine_IS	296876.5583
Batch 3	Plate 3	D08	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	4	Rosiglitazone			Fluoxetine_IS	345689.2012
Batch 3	Plate 3	D09	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	
Batch 3	Plate 3	D10	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	246776.1116
Batch 3	Plate 3	D11	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	342821.8491
Batch 3	Plate 3	D12	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	328297.2146
Batch 3	Plate 3	E01	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	221183.4675
Batch 3	Plate 3	E02	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	433006.8875
Batch 3	Plate 3	E03	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	610042.6008
Batch 3	Plate 3	E04	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	599463.9191
Batch 3	Plate 3	E05	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	1	Rosiglitazone			Fluoxetine_IS	691463.4963
Batch 3	Plate 3	E06	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	2	Rosiglitazone			Fluoxetine_IS	362184.9549
Batch 3	Plate 3	E07	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	748372.2145
Batch 3	Plate 3	E08	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	406883.7868
Batch 3	Plate 3	E09	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	1	Rosiglitazone			Fluoxetine_IS	313594.7532
Batch 3	Plate 3	E10	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	2	Rosiglitazone			Fluoxetine_IS	290739.7578
Batch 3	Plate 3	E11	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	306182.9948
Batch 3	Plate 3	E12	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	265975.0907
Batch 3	Plate 3	F01	29	total	no bug	Yes	Duloxetine	0	3	Rosiglitazone	0	0	Fluoxetine_IS	327279.1185
Batch 3	Plate 3	F02	29	total	no bug	Yes	Duloxetine	0	4	Rosiglitazone	0	0	Fluoxetine_IS	602803.3539
Batch 3	Plate 3	F03	29	supernatant	no bug	Yes	Duloxetine	0	3	Rosiglitazone	0	0	Fluoxetine_IS	175537.1645
Batch 3	Plate 3	F04	29	supernatant	no bug	Yes	Duloxetine	0	4	Rosiglitazone	0	0	Fluoxetine_IS	281960.5524
Batch 3	Plate 3	F05	30	total	no bug	Yes	Duloxetine	10	3	Rosiglitazone			Fluoxetine_IS	448550.2266
Batch 3	Plate 3	F06	30	total	no bug	Yes	Duloxetine	10	4	Rosiglitazone			Fluoxetine_IS	529542.5494
Batch 3	Plate 3	F07	30	supernatant	no bug	Yes	Duloxetine	10	3	Rosiglitazone			Fluoxetine_IS	367259.2147
Batch 3	Plate 3	F08	30	supernatant	no bug	Yes	Duloxetine	10	4	Rosiglitazone			Fluoxetine_IS	510169.3908
Batch 3	Plate 3	F09	31	total	no bug	Yes	Duloxetine	20	3	Rosiglitazone			Fluoxetine_IS	361760.5167
Batch 3	Plate 3	F10	31	total	no bug	Yes	Duloxetine	20	4	Rosiglitazone			Fluoxetine_IS	557692.4331
Batch 3	Plate 3	F11	31	supernatant	no bug	Yes	Duloxetine	20	3	Rosiglitazone			Fluoxetine_IS	2302434.67
Batch 3	Plate 3	F12	31	supernatant	no bug	Yes	Duloxetine	20	4	Rosiglitazone			Fluoxetine_IS	700012.6301
Batch 3	Plate 3	G01	32	total	no bug	Yes	Duloxetine	30	3	Rosiglitazone			Fluoxetine_IS	216298.6869
Batch 3	Plate 3	G02	32	total	no bug	Yes	Duloxetine	30	4	Rosiglitazone			Fluoxetine_IS	329644.1678
Batch 3	Plate 3	G03	32	supernatant	no bug	Yes	Duloxetine	30	3	Rosiglitazone			Fluoxetine_IS	569608.3496
Batch 3	Plate 3	G04	32	supernatant	no bug	Yes	Duloxetine	30	4	Rosiglitazone			Fluoxetine_IS	214955.2214
Batch 3	Plate 3	G05	33	total	no bug	Yes	Duloxetine	40	3	Rosiglitazone			Fluoxetine_IS	565617.6754
Batch 3	Plate 3	G06	33	total	no bug	Yes	Duloxetine	40	4	Rosiglitazone			Fluoxetine_IS	735769.3384
Batch 3	Plate 3	G07	33	supernatant	no bug	Yes	Duloxetine	40	3	Rosiglitazone			Fluoxetine_IS	587703.09
Batch 3	Plate 3	G08	33	supernatant	no bug	Yes	Duloxetine	40	4	Rosiglitazone			Fluoxetine_IS	381735.2849
Batch 3	Plate 3	G09	34	total	no bug	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	450093.4236
Batch 3	Plate 3	G10	34	total	no bug	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	350929.8854
Batch 3	Plate 3	G11	34	supernatant	no bug	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	584403.0064
Batch 3	Plate 3	G12	34	supernatant	no bug	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	320263.9806
Batch 3	Plate 3	H01	35	total	no bug	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	399049.9211
Batch 3	Plate 3	H02	35	total	no bug	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	351203.1409
Batch 3	Plate 3	H03	35	supernatant	no bug	Yes	Duloxetine	70	3	Rosiglitazone			Fluoxetine_IS	252485.482
Batch 3	Plate 3	H04	35	supernatant	no bug	Yes	Duloxetine	70	4	Rosiglitazone			Fluoxetine_IS	345765.4886
Batch 5	Plate 5	A01	1	total	no bug	Yes	Duloxetine	30	1	Rosiglitazone			Fluoxetine_IS	668017.1837
Batch 5	Plate 5	A02	1	total	no bug	Yes	Duloxetine	30	2	Rosiglitazone			Fluoxetine_IS	657809.9445
Batch 5	Plate 5	A03	1	total	no bug	Yes	Duloxetine	40	1	Rosiglitazone			Fluoxetine_IS	656682.8414
Batch 5	Plate 5	A04	1	total	no bug	Yes	Duloxetine	40	2	Rosiglitazone			Fluoxetine_IS	683308.9806
Batch 5	Plate 5	A05	1	total	no bug	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	613286.5559
Batch 5	Plate 5	A06	1	total	no bug	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	681201.6003
Batch 5	Plate 5	A07	4	total	C. bolteae	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	603793.5963
Batch 5	Plate 5	A08	4	total	C. bolteae	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	600977.6558
Batch 5	Plate 5	A09	4	total	C. bolteae	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	655771.9753
Batch 5	Plate 5	A10	4	total	C. bolteae	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	620125.2877
Batch 5	Plate 5	A11	1	supernatant	no bug	Yes	Duloxetine	30	1	Rosiglitazone			Fluoxetine_IS	612963.1037
Batch 5	Plate 5	A12	1	supernatant	no bug	Yes	Duloxetine	30	2	Rosiglitazone			Fluoxetine_IS	624428.3233
Batch 5	Plate 5	B01	1	supernatant	no bug	Yes	Duloxetine	40	1	Rosiglitazone			Fluoxetine_IS	636372.9889
Batch 5	Plate 5	B02	1	supernatant	no bug	Yes	Duloxetine	40	2	Rosiglitazone			Fluoxetine_IS	599035.2714
Batch 5	Plate 5	B03	1	supernatant	no bug	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	600089.1097
Batch 5	Plate 5	B04	1	supernatant	no bug	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	592620.0264
Batch 5	Plate 5	B05	4	supernatant	C. bolteae	Yes	Duloxetine	50	1	Rosiglitazone			Fluoxetine_IS	561549.1734
Batch 5	Plate 5	B06	4	supernatant	C. bolteae	Yes	Duloxetine	50	2	Rosiglitazone			Fluoxetine_IS	610073.9969
Batch 5	Plate 5	B07	4	supernatant	C. bolteae	Yes	Duloxetine	50	3	Rosiglitazone			Fluoxetine_IS	579845.7532
Batch 5	Plate 5	B08	4	supernatant	C. bolteae	Yes	Duloxetine	50	4	Rosiglitazone			Fluoxetine_IS	623955.0239
Batch 5	Plate 5	B09	12	total	no bug	Yes	Montelukast	30	1	Rosiglitazone			Fluoxetine_IS	596280.268
Batch 5	Plate 5	B10	12	total	no bug	Yes	Montelukast	30	2	Rosiglitazone			Fluoxetine_IS	590266.0177
Batch 5	Plate 5	B11	12	total	no bug	Yes	Montelukast	40	1	Rosiglitazone			Fluoxetine_IS	581992.6056
Batch 5	Plate 5	B12	12	total	no bug	Yes	Montelukast	40	2	Rosiglitazone			Fluoxetine_IS	621176.689
Batch 5	Plate 5	C01	12	total	no bug	Yes	Montelukast	50	1	Rosiglitazone			Fluoxetine_IS	568818.2126
Batch 5	Plate 5	C02	12	total	no bug	Yes	Montelukast	50	2	Rosiglitazone			Fluoxetine_IS	599378.4595
Batch 5	Plate 5	C03	17	total	B. uniformis HM-715	Yes	Montelukast	50	1	Rosiglitazone			Fluoxetine_IS	567617.7778
Batch 5	Plate 5	C04	17	total	B. uniformis HM-715	Yes	Montelukast	50	2	Rosiglitazone			Fluoxetine_IS	582156.4948
Batch 5	Plate 5	C05	17	total	B. uniformis HM-715	Yes	Montelukast	50	3	Rosiglitazone			Fluoxetine_IS	592067.4291
Batch 5	Plate 5	C06	17	total	B. uniformis HM-715	Yes	Montelukast	50	4	Rosiglitazone			Fluoxetine_IS	583907.7321
Batch 5	Plate 5	C07	12	supernatant	no bug	Yes	Montelukast	30	1	Rosiglitazone			Fluoxetine_IS	556068.9418
Batch 5	Plate 5	C08	12	supernatant	no bug	Yes	Montelukast	30	2	Rosiglitazone			Fluoxetine_IS	611266.5389
Batch 5	Plate 5	C09	12	supernatant	no bug	Yes	Montelukast	40	1	Rosiglitazone			Fluoxetine_IS	598649.4348
Batch 5	Plate 5	C10	12	supernatant	no bug	Yes	Montelukast	40	2	Rosiglitazone			Fluoxetine_IS	
Batch 5	Plate 5	C11	12	supernatant	no bug	Yes	Montelukast	50	1	Rosiglitazone			Fluoxetine_IS	586432.3541
Batch 5	Plate 5	C12	12	supernatant	no bug	Yes	Montelukast	50	2	Rosiglitazone			Fluoxetine_IS	624850.342
Batch 5	Plate 5	D01	17	supernatant	B. uniformis HM-715	Yes	Montelukast	50	1	Rosiglitazone			Fluoxetine_IS	568373.0166
Batch 5	Plate 5	D02	17	supernatant	B. uniformis HM-715	Yes	Montelukast	50	2	Rosiglitazone			Fluoxetine_IS	557209.3402
Batch 5	Plate 5	D03	17	supernatant	B. uniformis HM-715	Yes	Montelukast	50	3	Rosiglitazone			Fluoxetine_IS	552483.9403
Batch 5	Plate 5	D04	17	supernatant	B. uniformis HM-715	Yes	Montelukast	50	4	Rosiglitazone			Fluoxetine_IS	
Batch 5	Plate 5	D05	12	total	no bug	Yes	Montelukast	50	3	Rosiglitazone			Fluoxetine_IS	580604.2218
Batch 5	Plate 5	D06	13	total	B. longum subsp. infantis	Yes	Montelukast	50	1	Rosiglitazone			Fluoxetine_IS	557662.5536
Batch 5	Plate 5	D07	13	total	B. longum subsp. infantis	Yes	Montelukast	50	2	Rosiglitazone			Fluoxetine_IS	606654.3159
Batch 5	Plate 5	D08	13	total	B. longum subsp. infantis	Yes	Montelukast	50	3	Rosiglitazone			Fluoxetine_IS	577494.1231
Batch 5	Plate 5	D09	13	total	B. longum subsp. infantis	Yes	Montelukast	50	4	Rosiglitazone			Fluoxetine_IS	574559.4598
