organism	preparation	original_protein_id	hit	rossman_hit	rossman_family
E. coli IAI1	whole_cell	P45577	No	No	NA
E. coli IAI1	whole_cell	P45578	No	No	NA
E. coli IAI1	whole_cell	P45748	No	No	NA
E. coli IAI1	whole_cell	P45799	No	No	NA
E. coli IAI1	whole_cell	P45800	No	No	NA
E. coli IAI1	whole_cell	P45807	Yes	No	NA
E. coli IAI1	whole_cell	P45955	Yes	No	NA
E. coli IAI1	whole_cell	P46130	No	No	NA
E. coli IAI1	whole_cell	P46474	No	No	NA
E. coli IAI1	whole_cell	P46837	No	No	NA
E. coli IAI1	whole_cell	P46852	No	No	NA
E. coli IAI1	whole_cell	P46853	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P46887	No	No	NA
E. coli IAI1	whole_cell	P46888	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P46889	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P50456	Yes	No	NA
E. coli IAI1	whole_cell	P50465	No	No	NA
E. coli IAI1	whole_cell	P51024	No	No	NA
E. coli IAI1	whole_cell	P51981	No	No	NA
E. coli IAI1	whole_cell	P52006	No	No	NA
E. coli IAI1	whole_cell	P52007	No	No	NA
E. coli IAI1	whole_cell	P52060	No	No	NA
E. coli IAI1	whole_cell	P52061	No	No	NA
E. coli IAI1	whole_cell	P52076	Yes	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P52095	No	No	NA
E. coli IAI1	whole_cell	P52108	Yes	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P52119	No	No	NA
E. coli IAI1	whole_cell	P52598	No	Yes	3.40.50.1360
E. coli IAI1	whole_cell	P52643	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P52644	No	No	NA
E. coli IAI1	whole_cell	P52647	No	Yes	3.40.50.970
E. coli IAI1	whole_cell	P52697	No	No	NA
E. coli IAI1	whole_cell	P55734	No	No	NA
E. coli IAI1	whole_cell	P56258	Yes	Yes	3.40.50.2000
E. coli IAI1	whole_cell	P60061	No	No	NA
E. coli IAI1	whole_cell	P60240	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P60293	No	No	NA
E. coli IAI1	whole_cell	P60340	No	No	NA
E. coli IAI1	whole_cell	P60390	Yes	Yes	3.40.50.150
E. coli IAI1	whole_cell	P60422	No	No	NA
E. coli IAI1	whole_cell	P60438	Yes	No	NA
E. coli IAI1	whole_cell	P60546	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P60560	No	No	NA
E. coli IAI1	whole_cell	P60584	No	No	NA
E. coli IAI1	whole_cell	P60595	No	Yes	3.40.50.880
E. coli IAI1	whole_cell	P60624	No	No	NA
E. coli IAI1	whole_cell	P60651	Yes	No	NA
E. coli IAI1	whole_cell	P60664	No	No	NA
E. coli IAI1	whole_cell	P60716	No	No	NA
E. coli IAI1	whole_cell	P60723	Yes	No	NA
E. coli IAI1	whole_cell	P60752	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P60757	Yes	No	NA
E. coli IAI1	whole_cell	P60785	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P60869	No	No	NA
E. coli IAI1	whole_cell	P60872	Yes	No	NA
E. coli IAI1	whole_cell	P60906	No	Yes	3.40.50.800
E. coli IAI1	whole_cell	P61175	Yes	No	NA
E. coli IAI1	whole_cell	P61316	No	No	NA
E. coli IAI1	whole_cell	P61320	No	No	NA
E. coli IAI1	whole_cell	P61517	No	No	NA
E. coli IAI1	whole_cell	P61714	No	Yes	3.40.50.960
E. coli IAI1	whole_cell	P61887	No	No	NA
E. coli IAI1	whole_cell	P61889	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P61949	Yes	No	NA
E. coli IAI1	whole_cell	P62399	No	No	NA
E. coli IAI1	whole_cell	P62517	No	No	NA
E. coli IAI1	whole_cell	P62615	No	No	NA
E. coli IAI1	whole_cell	P62617	No	No	NA
E. coli IAI1	whole_cell	P62620	No	No	NA
E. coli IAI1	whole_cell	P62623	No	No	NA
E. coli IAI1	whole_cell	P62672	No	No	NA
E. coli IAI1	whole_cell	P62707	Yes	Yes	3.40.50.1240
E. coli IAI1	whole_cell	P62723	Yes	No	NA
E. coli IAI1	whole_cell	P62768	No	No	NA
E. coli IAI1	whole_cell	P63020	No	No	NA
E. coli IAI1	whole_cell	P63177	No	No	NA
E. coli IAI1	whole_cell	P63224	No	Yes	3.40.50.10490
E. coli IAI1	whole_cell	P63228	No	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P63235	Yes	No	NA
E. coli IAI1	whole_cell	P63284	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P63386	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P63389	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P63417	No	No	NA
E. coli IAI1	whole_cell	P63883	No	No	NA
E. coli IAI1	whole_cell	P64423	No	No	NA
E. coli IAI1	whole_cell	P64448	Yes	No	NA
E. coli IAI1	whole_cell	P64451	Yes	No	NA
E. coli IAI1	whole_cell	P64455	Yes	No	NA
E. coli IAI1	whole_cell	P64461	Yes	No	NA
E. coli IAI1	whole_cell	P64463	Yes	No	NA
E. coli IAI1	whole_cell	P64467	No	No	NA
E. coli IAI1	whole_cell	P64483	No	No	NA
E. coli IAI1	whole_cell	P64499	Yes	No	NA
E. coli IAI1	whole_cell	P64534	No	No	NA
E. coli IAI1	whole_cell	P64557	No	No	NA
E. coli IAI1	whole_cell	P64581	Yes	No	NA
E. coli IAI1	whole_cell	P64588	Yes	No	NA
E. coli IAI1	whole_cell	P64594	No	No	NA
E. coli IAI1	whole_cell	P64596	No	No	NA
E. coli IAI1	whole_cell	P64602	No	No	NA
E. coli IAI1	whole_cell	P64604	No	No	NA
E. coli IAI1	whole_cell	P64624	No	No	NA
E. coli IAI1	whole_cell	P65367	No	Yes	3.40.50.360
E. coli IAI1	whole_cell	P65556	Yes	No	NA
E. coli IAI1	whole_cell	P65807	No	No	NA
E. coli IAI1	whole_cell	P65870	No	No	NA
E. coli IAI1	whole_cell	P66817	Yes	Yes	3.40.50.10490
E. coli IAI1	whole_cell	P66948	No	No	NA
E. coli IAI1	whole_cell	P67080	Yes	No	NA
E. coli IAI1	whole_cell	P67087	No	No	NA
E. coli IAI1	whole_cell	P67095	No	No	NA
E. coli IAI1	whole_cell	P67603	No	No	NA
E. coli IAI1	whole_cell	P67660	No	No	NA
E. coli IAI1	whole_cell	P67826	No	No	NA
E. coli IAI1	whole_cell	P67910	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P68066	No	No	NA
E. coli IAI1	whole_cell	P68187	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P68191	No	No	NA
E. coli IAI1	whole_cell	P68206	No	No	NA
E. coli IAI1	whole_cell	P68567	Yes	Yes	3.40.50.150
E. coli IAI1	whole_cell	P68679	Yes	No	NA
E. coli IAI1	whole_cell	P68688	Yes	No	NA
E. coli IAI1	whole_cell	P68699	Yes	No	NA
E. coli IAI1	whole_cell	P68767	Yes	No	NA
E. coli IAI1	whole_cell	P68919	No	No	NA
E. coli IAI1	whole_cell	P69222	No	No	NA
E. coli IAI1	whole_cell	P69228	Yes	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P69330	Yes	No	NA
E. coli IAI1	whole_cell	P69348	No	No	NA
E. coli IAI1	whole_cell	P69411	No	No	NA
E. coli IAI1	whole_cell	P69425	No	No	NA
E. coli IAI1	whole_cell	P69428	No	No	NA
E. coli IAI1	whole_cell	P69441	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P69503	No	Yes	3.40.50.2020
E. coli IAI1	whole_cell	P69506	No	No	NA
E. coli IAI1	whole_cell	P69739	No	Yes	3.40.50.700
E. coli IAI1	whole_cell	P69741	Yes	Yes	3.40.50.700
E. coli IAI1	whole_cell	P69776	No	No	NA
E. coli IAI1	whole_cell	P69783	No	No	NA
E. coli IAI1	whole_cell	P69786	Yes	No	NA
E. coli IAI1	whole_cell	P69797	No	Yes	3.40.50.510
E. coli IAI1	whole_cell	P69801	Yes	No	NA
E. coli IAI1	whole_cell	P69805	No	No	NA
E. coli IAI1	whole_cell	P69811	Yes	No	NA
E. coli IAI1	whole_cell	P69829	No	No	NA
E. coli IAI1	whole_cell	P69853	No	No	NA
E. coli IAI1	whole_cell	P69874	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P69908	No	No	NA
E. coli IAI1	whole_cell	P69910	Yes	No	NA
E. coli IAI1	whole_cell	P69913	No	No	NA
E. coli IAI1	whole_cell	P69922	Yes	Yes	3.40.50.1070
E. coli IAI1	whole_cell	P69924	No	No	NA
E. coli IAI1	whole_cell	P69931	Yes	Yes	3.40.50.300
E. coli IAI1	whole_cell	P75691	Yes	Yes	3.40.50.720
E. coli IAI1	whole_cell	P75694	Yes	No	NA
E. coli IAI1	whole_cell	P75726	No	No	NA
E. coli IAI1	whole_cell	P75728	Yes	No	NA
E. coli IAI1	whole_cell	P75736	No	Yes	3.40.50.1820
E. coli IAI1	whole_cell	P75745	No	No	NA
E. coli IAI1	whole_cell	P75746	No	No	NA
E. coli IAI1	whole_cell	P75767	No	Yes	3.40.50.10680
E. coli IAI1	whole_cell	P75777	No	No	NA
E. coli IAI1	whole_cell	P75782	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P75792	No	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P75796	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P75797	No	No	NA
E. coli IAI1	whole_cell	P75800	No	No	NA
E. coli IAI1	whole_cell	P75809	No	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P75818	No	No	NA
E. coli IAI1	whole_cell	P75821	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P75823	No	No	NA
E. coli IAI1	whole_cell	P75824	No	Yes	3.40.50.80
E. coli IAI1	whole_cell	P75825	Yes	Yes	3.40.50.2030
E. coli IAI1	whole_cell	P75828	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P75829	No	No	NA
E. coli IAI1	whole_cell	P75830	No	No	NA
E. coli IAI1	whole_cell	P75831	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P75838	No	No	NA
E. coli IAI1	whole_cell	P75849	No	No	NA
E. coli IAI1	whole_cell	P75863	No	No	NA
E. coli IAI1	whole_cell	P75864	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P75867	No	No	NA
E. coli IAI1	whole_cell	P75874	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P75876	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P75882	No	No	NA
E. coli IAI1	whole_cell	P75883	No	No	NA
E. coli IAI1	whole_cell	P75884	Yes	No	NA
E. coli IAI1	whole_cell	P75913	Yes	Yes	3.40.50.720
E. coli IAI1	whole_cell	P75914	Yes	No	NA
E. coli IAI1	whole_cell	P75915	No	No	NA
E. coli IAI1	whole_cell	P75931	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P75949	Yes	No	NA
E. coli IAI1	whole_cell	P75957	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P75958	Yes	No	NA
E. coli IAI1	whole_cell	P75959	Yes	No	NA
E. coli IAI1	whole_cell	P75960	No	Yes	3.40.50.1220
E. coli IAI1	whole_cell	P75989	Yes	No	NA
E. coli IAI1	whole_cell	P76002	Yes	No	NA
E. coli IAI1	whole_cell	P76004	Yes	No	NA
E. coli IAI1	whole_cell	P76007	No	No	NA
E. coli IAI1	whole_cell	P76008	No	Yes	3.40.50.10740
E. coli IAI1	whole_cell	P76014	No	No	NA
E. coli IAI1	whole_cell	P76015	No	Yes	3.40.50.10440
E. coli IAI1	whole_cell	P76027	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P76034	No	Yes	3.40.50.1360
E. coli IAI1	whole_cell	P76055	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P76113	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P76116	Yes	No	NA
E. coli IAI1	whole_cell	P76141	Yes	Yes	3.40.50.1360
E. coli IAI1	whole_cell	P76143	No	No	NA
E. coli IAI1	whole_cell	P76149	No	No	NA
E. coli IAI1	whole_cell	P76170	No	No	NA
E. coli IAI1	whole_cell	P76177	No	No	NA
E. coli IAI1	whole_cell	P76187	No	No	NA
E. coli IAI1	whole_cell	P76192	No	No	NA
E. coli IAI1	whole_cell	P76193	Yes	No	NA
E. coli IAI1	whole_cell	P76220	Yes	No	NA
E. coli IAI1	whole_cell	P76223	No	No	NA
E. coli IAI1	whole_cell	P76234	No	No	NA
E. coli IAI1	whole_cell	P76243	No	No	NA
E. coli IAI1	whole_cell	P76251	No	No	NA
E. coli IAI1	whole_cell	P76256	Yes	No	NA
E. coli IAI1	whole_cell	P76268	No	No	NA
E. coli IAI1	whole_cell	P76270	No	No	NA
E. coli IAI1	whole_cell	P76272	Yes	No	NA
E. coli IAI1	whole_cell	P76290	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P76291	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P76298	No	No	NA
E. coli IAI1	whole_cell	P76316	No	Yes	3.40.50.1100
E. coli IAI1	whole_cell	P76344	No	No	NA
E. coli IAI1	whole_cell	P76346	No	No	NA
E. coli IAI1	whole_cell	P76389	No	No	NA
E. coli IAI1	whole_cell	P76397	No	No	NA
E. coli IAI1	whole_cell	P76402	No	No	NA
E. coli IAI1	whole_cell	P76403	No	No	NA
E. coli IAI1	whole_cell	P76440	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P76445	No	No	NA
E. coli IAI1	whole_cell	P76446	No	No	NA
E. coli IAI1	whole_cell	P76491	No	No	NA
E. coli IAI1	whole_cell	P76506	No	No	NA
E. coli IAI1	whole_cell	P76535	No	Yes	3.40.50.10490
E. coli IAI1	whole_cell	P76536	No	No	NA
E. coli IAI1	whole_cell	P76537	No	No	NA
E. coli IAI1	whole_cell	P76539	No	No	NA
E. coli IAI1	whole_cell	P76541	No	No	NA
E. coli IAI1	whole_cell	P76555	No	No	NA
E. coli IAI1	whole_cell	P76558	Yes	Yes	3.40.50.10750
E. coli IAI1	whole_cell	P76569	Yes	No	NA
E. coli IAI1	whole_cell	P76575	Yes	No	NA
E. coli IAI1	whole_cell	P76576	No	No	NA
E. coli IAI1	whole_cell	P76578	No	No	NA
E. coli IAI1	whole_cell	P76594	No	Yes	3.40.50.261
E. coli IAI1	whole_cell	P76658	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P77150	Yes	No	NA
E. coli IAI1	whole_cell	P77173	No	No	NA
E. coli IAI1	whole_cell	P77182	Yes	Yes	3.40.50.150
E. coli IAI1	whole_cell	P77202	No	No	NA
E. coli IAI1	whole_cell	P77247	No	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P77252	Yes	No	NA
E. coli IAI1	whole_cell	P77256	No	No	NA
E. coli IAI1	whole_cell	P77258	No	No	NA
E. coli IAI1	whole_cell	P77279	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P77280	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P77285	No	No	NA
E. coli IAI1	whole_cell	P77304	No	No	NA
E. coli IAI1	whole_cell	P77307	No	No	NA
E. coli IAI1	whole_cell	P77318	No	No	NA
E. coli IAI1	whole_cell	P77330	Yes	No	NA
E. coli IAI1	whole_cell	P77335	No	No	NA
E. coli IAI1	whole_cell	P77338	No	No	NA
E. coli IAI1	whole_cell	P77348	Yes	No	NA
E. coli IAI1	whole_cell	P77374	Yes	Yes	3.40.50.740
E. coli IAI1	whole_cell	P77375	No	No	NA
E. coli IAI1	whole_cell	P77376	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P77395	No	No	NA
E. coli IAI1	whole_cell	P77433	No	No	NA
E. coli IAI1	whole_cell	P77434	No	No	NA
E. coli IAI1	whole_cell	P77454	No	No	NA
E. coli IAI1	whole_cell	P77488	No	Yes	3.40.50.920
E. coli IAI1	whole_cell	P77499	Yes	Yes	3.40.50.300
E. coli IAI1	whole_cell	P77504	No	No	NA
E. coli IAI1	whole_cell	P77529	No	No	NA
E. coli IAI1	whole_cell	P77536	No	Yes	3.40.50.10420
E. coli IAI1	whole_cell	P77539	Yes	Yes	3.40.50.720
E. coli IAI1	whole_cell	P77549	Yes	No	NA
E. coli IAI1	whole_cell	P77552	No	No	NA
E. coli IAI1	whole_cell	P77554	No	No	NA
E. coli IAI1	whole_cell	P77562	No	No	NA
E. coli IAI1	whole_cell	P77619	No	No	NA
E. coli IAI1	whole_cell	P77625	No	No	NA
E. coli IAI1	whole_cell	P77695	Yes	No	NA
E. coli IAI1	whole_cell	P77704	No	No	NA
E. coli IAI1	whole_cell	P77718	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P77721	No	Yes	3.40.50.1360
E. coli IAI1	whole_cell	P77731	Yes	No	NA
E. coli IAI1	whole_cell	P77735	No	No	NA
E. coli IAI1	whole_cell	P77737	Yes	Yes	3.40.50.300
E. coli IAI1	whole_cell	P77739	No	No	NA
E. coli IAI1	whole_cell	P77748	No	No	NA
E. coli IAI1	whole_cell	P77754	No	No	NA
E. coli IAI1	whole_cell	P77766	No	No	NA
E. coli IAI1	whole_cell	P77774	No	No	NA
E. coli IAI1	whole_cell	P77775	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P77781	No	No	NA
E. coli IAI1	whole_cell	P77783	No	Yes	3.40.50.740
E. coli IAI1	whole_cell	P77791	Yes	No	NA
E. coli IAI1	whole_cell	P77804	No	No	NA
E. coli IAI1	whole_cell	P77808	No	No	NA
E. coli IAI1	whole_cell	P78067	No	No	NA
E. coli IAI1	whole_cell	Q2M7R5	Yes	No	NA
E. coli IAI1	whole_cell	Q46799	Yes	No	NA
E. coli IAI1	whole_cell	Q46801	No	No	NA
E. coli IAI1	whole_cell	Q46802	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	Q46803	Yes	Yes	3.40.50.1370
E. coli IAI1	whole_cell	Q46808	Yes	Yes	3.40.50.720
E. coli IAI1	whole_cell	Q46829	No	No	NA
E. coli IAI1	whole_cell	Q46845	Yes	No	NA
E. coli IAI1	whole_cell	Q46851	No	No	NA
E. coli IAI1	whole_cell	Q46856	No	Yes	3.40.50.1970
E. coli IAI1	whole_cell	Q46857	No	No	NA
E. coli IAI1	whole_cell	Q46868	No	No	NA
E. coli IAI1	whole_cell	Q46871	No	No	NA
E. coli IAI1	whole_cell	Q46893	No	No	NA
E. coli IAI1	whole_cell	Q46920	Yes	No	NA
E. coli IAI1	whole_cell	Q46925	No	No	NA
E. coli IAI1	whole_cell	Q46927	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	Q46948	No	Yes	3.40.50.880
E. coli IAI1	whole_cell	Q47147	No	No	NA
E. coli IAI1	whole_cell	Q47150	No	No	NA
E. coli IAI1	whole_cell	Q47622	Yes	No	NA
E. coli IAI1	whole_cell	Q47679	Yes	No	NA
E. coli IAI1	whole_cell	Q47702	No	No	NA
E. coli IAI1	whole_cell	Q47710	No	No	NA
E. coli IAI1	whole_cell	Q57261	No	No	NA
E. coli IAI1	whole_cell	Q59385	Yes	Yes	3.40.50.1000
E. coli IAI1	whole_cell	Q6BF17	No	No	NA
E. coli IAI1	whole_cell	Q93K97	No	No	NA
multispecies	lysate	D9QZ41|P0ACB2	No	No	NA
multispecies	lysate	D9QZ42|P77766	No	No	NA
multispecies	lysate	D9QZ44|P52647	No	No	NA
multispecies	lysate	D9QZ45|P64590	No	No	NA
multispecies	lysate	D9QZ48|D9QZ69|D9QZ70|D9QZM7|D9QZM8|D9QZY3|D9R040|D9R7Q9|D9R0H7|D9R1C2|D9R1C3|D9R1E2|D9R1E3|D9R1E4|D9R205|D9R271|D9R2B0|D9R2K4|D9R2L4|D9R340|D9R379|D9R3G4|D9R3J9|D9R3P4|D9R3Y0|D9R475|D9R4G9|D9R4T2|D9R4T3|D9R4Z4|D9R5Y3|D9R5Y5|D9R621|D9R6F7|D9R6F9|D9R6M5|D9R6U5|D9R7F0|D9R7S3|D9R894|D9R895|D9R896|D9R8B9|D9R8J1|D9R976|D9R9F8|D9R9I3|D9R9W7|D9RAA3|D9RAG1|D9RAH6|P04983|P0A9R7|P0A9T8|P0A9U1|P0A9U3|P0A9V1|P0A9W3|P0A9X1|P0AAF6|P0AAH0|P0AAH4|P0AAH8|P10346|P14175|P23886|P29018|P30750|P31060|P33594|P33916|P36879|P37624|P37774|P43672|P60752|P63386|P63389|P68187|P69874|P75796|P75831|P75957|P76027|P77279|P77499|P77737	Yes	No	NA
multispecies	lysate	D9QZ53|D9R876|P00935|P06721	No	No	NA
multispecies	lysate	D9QZ54|D9R3X0|P0A6H8	No	No	NA
multispecies	lysate	D9QZ65|D9R0Q6|P00722	No	No	NA
multispecies	lysate	D9QZ67|D9R1F4|P09546|P25526|P37685|P76149	No	No	NA
multispecies	lysate	D9QZ71|P39407	No	No	NA
multispecies	lysate	D9QZ72|P03018|P09980	No	No	NA
multispecies	lysate	D9QZ74|D9R1D6|P55135|P75817	No	No	NA
multispecies	lysate	D9QZC2|D9R9U7|D9RAX8|P05459|P0A9T0|P37666	No	No	NA
multispecies	lysate	D9QZD4|D9R0B4|D9RAV1|P0A879|P76316	No	No	NA
multispecies	lysate	D9QZD7|P0A6K6	No	No	NA
multispecies	lysate	D9QZE9|D9RAR2|D9RAU2|P0A9W0|P0ACK2|P0ACL0|P15082|P32144|P52598|P76034|P77721	No	No	NA
multispecies	lysate	D9QZF3|D9QZF5|D9R1J3|D9R1K8|D9R1L2|D9R9P9|P0ABF4	No	No	NA
multispecies	lysate	D9QZG2|D9R1W6|D9R3R2|D9R5M8|D9R603|D9RAR3|P0A9Q7|P0A9S1|P0A9S5|P37686|Q46856	No	No	NA
multispecies	lysate	D9QZG3|D9R122|P76015	No	No	NA
multispecies	lysate	D9QZM3|P0A7X3	No	No	NA
multispecies	lysate	D9QZM4|P0AA10	No	No	NA
multispecies	lysate	D9QZM5|D9R5X6|P07649	No	No	NA
multispecies	lysate	D9QZN1|P0AG44	No	No	NA
multispecies	lysate	D9QZN2|P0A7Z4	No	No	NA
multispecies	lysate	D9QZN3|P0A7V8	No	No	NA
multispecies	lysate	D9QZN4|P0A7R9	No	No	NA
multispecies	lysate	D9QZN5|P0A7S9	No	No	NA
multispecies	lysate	D9QZN6|P0A7Q6	No	No	NA
multispecies	lysate	D9QZN7|P69222	No	No	NA
multispecies	lysate	D9QZN9|D9R7G6|P0AE18|P15034	No	No	NA
multispecies	lysate	D9QZP0|P69441	No	No	NA
multispecies	lysate	D9QZP1|P0AGA2	No	No	NA
multispecies	lysate	D9QZP2|P02413	No	No	NA
multispecies	lysate	D9QZP3|P0AG51	No	No	NA
multispecies	lysate	D9QZP4|P0A7W1	No	No	NA
multispecies	lysate	D9QZP5|P0C018	No	No	NA
multispecies	lysate	D9QZP6|P0AG55	No	No	NA
multispecies	lysate	D9QZP7|P0A7W7	No	No	NA
multispecies	lysate	D9QZP9|P62399	No	No	NA
multispecies	lysate	D9QZQ0|P60624	No	No	NA
multispecies	lysate	D9QZQ1|P0ADY3	No	No	NA
multispecies	lysate	D9QZQ2|P0AG63	No	No	NA
multispecies	lysate	D9QZQ4|P0ADY7	No	No	NA
multispecies	lysate	D9QZQ5|P0A7V3	No	No	NA
multispecies	lysate	D9QZQ6|P61175	No	No	NA
multispecies	lysate	D9QZQ7|P0A7U3	No	No	NA
multispecies	lysate	D9QZQ8|P60422	No	No	NA
multispecies	lysate	D9QZR0|P60723	No	No	NA
multispecies	lysate	D9QZR1|P60438	No	No	NA
multispecies	lysate	D9QZR2|P0A7R5	No	No	NA
multispecies	lysate	D9QZR9|D9R2A0|D9R9D7|P36672|P69783	No	No	NA
multispecies	lysate	D9QZS0|D9R870|D9RAT4|P76535	No	No	NA
multispecies	lysate	D9QZS4|D9QZS5|D9R3G7|D9R661|D9RA89|D9RAJ1|P0A6M8|P0A7I4|P0CE47|P0CE48|P32132|P60785	No	No	NA
multispecies	lysate	D9QZS6|P02359	No	No	NA
multispecies	lysate	D9QZS7|P0A7S3	No	No	NA
multispecies	lysate	D9QZS8|P0A8T7	No	No	NA
multispecies	lysate	D9QZS9|P0A8V2	No	No	NA
multispecies	lysate	D9QZT1|P00448|P0AGD3	No	No	NA
multispecies	lysate	D9QZU1|D9R112|P06987|P63228	No	No	NA
multispecies	lysate	D9QZU5|P03004	No	No	NA
multispecies	lysate	D9QZU6|P0A988	No	No	NA
multispecies	lysate	D9QZU9|D9R001|P0AES6|P20083	No	No	NA
multispecies	lysate	D9QZV0|P0AES4|P0AFI2	No	No	NA
multispecies	lysate	D9QZV5|D9R0D8|D9R3Z8|D9R864|Q46829	No	No	NA
multispecies	lysate	D9QZV8|P0AC33|P14407	No	No	NA
multispecies	lysate	D9QZW2|P0A9H3|P21169|P52095	No	No	NA
multispecies	lysate	D9QZX6|D9R006|D9R209|P06612|P14294	No	No	NA
multispecies	lysate	D9QZX8|P0A7V0	No	No	NA
multispecies	lysate	D9QZX9|P0A6P1	No	No	NA
multispecies	lysate	D9QZY0|D9R4T0|P0AFH2|P0AFU0	No	No	NA
multispecies	lysate	D9QZY1|D9R7T7|P0AFH6|P0AGH5|P75799	No	No	NA
multispecies	lysate	D9QZY4|D9QZY5|D9R1E7|D9R1R6|D9R382|D9R4S9|P23843|P23847|P33590|P75797|P77348|Q47622	Yes	No	NA
multispecies	lysate	D9QZY6|P0A7E9	No	No	NA
multispecies	lysate	D9QZY8|D9R6N3|P60472	No	No	NA
multispecies	lysate	D9QZZ0|P45568	No	No	NA
multispecies	lysate	D9QZZ1|P0AEH1	No	No	NA
multispecies	lysate	D9QZZ2|P62620	No	No	NA
multispecies	lysate	D9QZZ6|D9R459|P0A9M8|P26616|P76558	No	No	NA
multispecies	lysate	D9R004|P0A9C3	No	No	NA
multispecies	lysate	D9R012|D9R358|P00582	No	No	NA
multispecies	lysate	D9R013|P0A6I9	No	No	NA
multispecies	lysate	D9R023|P0A6A3|P11868	No	No	NA
multispecies	lysate	D9R027|D9R1L8|D9R7G4|P0A6L0	No	No	NA
multispecies	lysate	D9R028|D9R8S1|D9R1F3|D9R1G2|D9R1M4|D9R4D9|D9R9L2|D9R9L9|P06999|P0A9J6|P0AEW9|P32143|P37647|P76658|P77493	No	No	NA
multispecies	lysate	D9R041|P0AGI1	No	No	NA
multispecies	lysate	D9R045|P27247	No	No	NA
multispecies	lysate	D9R047|P0A7Y0	No	No	NA
multispecies	lysate	D9R049|D9R239|P0AGD7|P10121	No	No	NA
multispecies	lysate	D9R050|D9R356|D9R725|P04968|P0ABK5|P16703	No	No	NA
multispecies	lysate	D9R074|P23839	No	No	NA
multispecies	lysate	D9R075|P60546	No	No	NA
multispecies	lysate	D9R095|D9R0A0|D9R0L6|D9R0S5|D9R204|D9R3A9|D9R472|D9R476|D9R477|D9R7Q7|P02924|P02925|P0AEE5|P37387|P39325	No	No	NA
multispecies	lysate	D9R099|D9R201|P0A853	No	No	NA
multispecies	lysate	D9R0C4|D9R0E2|D9R0G2|D9R0R0|D9R210|D9R4M5|D9R844|D9R854|P03023|P06846|P0ACN7|P0ACP1|P0ACP5|P0ACP7|P24242|P25748|P36673|P77615	No	No	NA
multispecies	lysate	D9R0C5|P09151	No	No	NA
multispecies	lysate	D9R0C8|D9R4Z2|P24175|P31120|P36938	No	No	NA
multispecies	lysate	D9R0D2|D9R169|P0A731	No	No	NA
multispecies	lysate	D9R0D9|P0AFK6|P68183	No	No	NA
multispecies	lysate	D9R0G5|P02916	No	No	NA
multispecies	lysate	D9R0G8|P0C0S1|P39285	No	No	NA
multispecies	lysate	D9R0G9|D9R0X0|P07762	No	No	NA
multispecies	lysate	D9R0H2|P0ABQ2|Q46888	No	No	NA
multispecies	lysate	D9R0H4|P12008	No	No	NA
