KEGG id,Name,Sum formula,Monoisotopic mass,CAS number,PubChem id,ChEBI id,KNApSAcK id
cpd:C16309,Traumatin,C12H20O3,212.1412,65410-38-0,47205617,19144,n.a.
cpd:C16310,3-Hexenal,C6H10O,98.0732,n.a,47205618,23292,C00000352
cpd:C16311,12-Oxo-9(Z)-dodecenoic acid,C12H20O3,212.1412,n.a,47205619,19143,n.a.
cpd:C16312,Delphin,C27H31O17,627.1561,n.a,47205620,55455,C00037021
cpd:C16313,Delphinidin 3-glucoside 5-caffoyl-glucoside,C36H37O20,789.1878,n.a,47205621,80440,n.a.
cpd:C16314,"Delphinidin 3,5,3'-triglucoside",C33H41O22,789.2089,n.a,47205622,55456,n.a.
cpd:C16315,Tulipanin,C27H31O16,611.1612,n.a,47205623,80441,n.a.
cpd:C16316,13(S)-HOT,C18H30O3,294.2195,n.a,47205624,80442,n.a.
cpd:C16317,(+)-7-Isojasmonic acid,C12H18O3,210.1256,n.a,47205625,18435,C00000446
cpd:C16318,(+)-7-Isomethyljasmonate,C13H20O3,224.1412,n.a,47205626,25242,n.a.
cpd:C16319,Etherolenic acid,C18H28O3,292.2038,n.a,47205627,80443,n.a.
cpd:C16320,Colnelenic acid,C18H28O3,292.2038,52591-16-9,47205628,60959,C00000448
cpd:C16321,9(S)-HPOT,C18H30O4,310.2144,111004-08-1,47205629,60961,n.a.
cpd:C16322,9-Oxononanoic acid,C9H16O3,172.1099,2553-17-5,47205630,78700,n.a.
cpd:C16323,"3,6-Nonadienal",C9H14O,138.1045,n.a,47205631,80444,n.a.
cpd:C16324,"9,10-EOT",C18H28O3,292.2038,n.a,47205632,80445,n.a.
cpd:C16325,10-OPDA,C18H28O3,292.2038,n.a,47205633,80446,n.a.
cpd:C16326,9(S)-HOT,C18H30O3,294.2195,n.a,47205634,80447,C00048303
cpd:C16327,OPC8-CoA,C39H64N7O18P3S,1043.3241,n.a,47205635,80448,n.a.
cpd:C16328,trans-2-Enoyl-OPC8-CoA,C39H62N7O18P3S,1041.3085,n.a,47205636,80449,n.a.
cpd:C16329,3-Hydroxy-OPC8-CoA,C39H64N7O19P3S,1059.3191,n.a,47205637,80450,n.a.
cpd:C16330,3-Oxo-OPC8-CoA,C39H62N7O19P3S,1057.3034,n.a,47205638,80451,n.a.
cpd:C16331,OPC6-CoA,C37H60N7O18P3S,1015.2928,n.a,47205639,80452,n.a.
cpd:C16332,trans-2-Enoyl-OPC6-CoA,C37H58N7O18P3S,1013.2772,n.a,47205640,80453,n.a.
cpd:C16333,3-Hydroxy-OPC6-CoA,C37H60N7O19P3S,1031.2878,n.a,47205641,80454,n.a.
cpd:C16334,3-Oxo-OPC6-CoA,C37H58N7O19P3S,1029.2721,n.a,47205642,80455,n.a.
cpd:C16335,OPC4-CoA,C35H56N7O18P3S,987.2615,n.a,47205643,80456,n.a.
cpd:C16336,trans-2-Enoyl-OPC4-CoA,C35H54N7O18P3S,985.2459,n.a,47205644,80457,n.a.
cpd:C16337,3-Hydroxy-OPC4-CoA,C35H56N7O19P3S,1003.2565,n.a,47205645,80458,n.a.
cpd:C16338,3-Oxo-OPC4-CoA,C35H54N7O19P3S,1001.2408,n.a,47205646,80459,n.a.
cpd:C16339,(+)-7-Isojasmonic acid CoA,C33H52N7O18P3S,959.2302,n.a,47205647,80460,n.a.
cpd:C16340,beta-Isorenieratene,C40H52,532.4069,n.a,47205648,80461,C00022804
cpd:C16341,2(R)-HPOT,C18H30O4,310.2144,n.a,47205649,76236,n.a.
cpd:C16342,2(R)-HOT,C18H30O3,294.2195,n.a,47205650,76234,n.a.
cpd:C16343,Heptadecatrienal,C17H28O,248.214,n.a,47205651,76151,n.a.
cpd:C16344,Heptadecatrienoic acid,C17H28O2,264.2089,n.a,47205652,76235,n.a.
cpd:C16345,Volicitin,C23H38N2O5,422.2781,n.a,47205653,80462,n.a.
cpd:C16346,17-Hydroxylinolenic acid,C18H30O3,294.2195,n.a,47205654,80463,n.a.
cpd:C16347,Deinoxanthin,C40H54O3,582.4073,n.a,47205655,80464,n.a.
cpd:C16348,cis-3-Chloroallyl aldehyde,C3H3ClO,89.9872,n.a,47205656,80465,n.a.
cpd:C16349,Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside),C36H37O17,741.2031,n.a,47205657,80466,n.a.
cpd:C16350,Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside),C36H37O18,757.198,n.a,47205658,80467,C00006820
cpd:C16351,Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside),C36H37O19,773.1929,n.a,47205659,80468,C00014820
cpd:C16352,7-Methylxanthosine,C11H15N4O6,299.0992,n.a,47205660,49310,n.a.
cpd:C16353,7-Methylxanthine,C6H6N4O2,166.0491,552-62-5,47205661,48991,C00007326
cpd:C16354,Albireodelphin,C42H47O25,951.2406,n.a,47205662,80469,C00014781
cpd:C16355,7-Methyluric acid,C6H6N4O3,182.044,612-37-3,47205663,80470,n.a.
cpd:C16356,"1,7-Dimethyluric acid",C7H8N4O3,196.0596,33868-03-0,47205664,68449,n.a.
cpd:C16357,3-Methylxanthine,C6H6N4O2,166.0491,1076-22-8,47205665,62207,C00043196
cpd:C16358,1-Methylxanthine,C6H6N4O2,166.0491,6136-37-4,47205666,68444,n.a.
cpd:C16359,1-Methyluric acid,C6H6N4O3,182.044,708-79-2,47205667,68441,n.a.
cpd:C16360,"3,7-Dimethyluric acid",C7H8N4O3,196.0596,13087-49-5,47205668,68531,n.a.
cpd:C16361,"1,3,7-Trimethyluric acid",C8H10N4O3,210.0753,5415-44-1,47205669,691622,n.a.
cpd:C16362,"3,6,8-Trimethylallantoin",C7H12N4O3,200.0909,42794-72-9,47205670,80471,n.a.
cpd:C16363,N-Methylurea,C2H6N2O,74.048,598-50-5,47205671,44383,n.a.
cpd:C16364,"N,N'-Dimethylurea",C3H8N2O,88.0637,96-31-1,47205672,80472,n.a.
cpd:C16365,5-Acetylamino-6-formylamino-3-methyluracil,C8H10N4O4,226.0702,85438-96-6,47205673,32643,n.a.
cpd:C16366,5-Acetylamino-6-amino-3-methyluracil,C7H10N4O3,198.0753,19893-78-8,47205674,80473,n.a.
cpd:C16367,Delphinidin 3-O-(6-caffeoyl-beta-D-glucoside),C30H27O15,627.135,n.a,47205675,80474,C00006879
cpd:C16368,Pelargonidin 3-(6-p-coumaroyl)glucoside,C30H27O12,579.1503,n.a,47205676,80475,C00006756
cpd:C16369,Cyanidin 3-(6-p-caffeoyl)glucoside,C30H27O14,611.1401,n.a,47205677,80476,C00006801
cpd:C16370,Delphinidin 3-(6-p-coumaroyl)glucoside,C30H27O14,611.1401,n.a,47205678,75677,C00006878
cpd:C16371,Pelargonidin 3-glucoside 5-caffeoylglucoside,C36H37O18,757.198,n.a,47205679,80477,n.a.
cpd:C16372,Cyanidin 3-glucoside 5-caffeoylglucoside,C36H37O19,773.1929,n.a,47205680,80478,C00006822
cpd:C16373,Cyanidin-3-O-(6''-O-malonyl-2''-O-glucuronyl)glucoside,C30H31O20,711.1409,n.a,47205681,80479,C00006811
cpd:C16374,"(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl-CoA",C45H68N7O17P3S,1103.3605,n.a,47205682,80480,n.a.
cpd:C16375,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA",C45H70N7O18P3S,1121.3711,n.a,47205683,65130,n.a.
cpd:C16376,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA",C45H68N7O18P3S,1119.3554,n.a,47205684,65131,n.a.
cpd:C16386,(R)-Nicotine,C10H14N2,162.1157,25162-00-9,96023223,39162,n.a.
cpd:C16387,"(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA",C45H70N7O17P3S,1105.3762,n.a,47205685,80481,n.a.
cpd:C16388,"(6Z,9Z,12Z,15Z,18Z)-3-Hydroxytetracosapenta-6,9,12,15,18-enoyl-CoA",C45H72N7O18P3S,1123.3867,n.a,47205686,80482,n.a.
cpd:C16389,"(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA",C45H70N7O18P3S,1121.3711,n.a,47205687,80483,n.a.
cpd:C16390,(S)-2-(Hydroxymethyl)glutarate,C6H10O5,162.0528,n.a,47205688,49076,n.a.
cpd:C16391,Trinitrotoluene,C7H5N3O6,227.0178,118-96-7,47205689,46053,n.a.
cpd:C16392,"4-Hydroxylamino-2,6-dinitrotoluene",C7H7N3O5,213.0386,59283-75-9,47205690,20408,n.a.
cpd:C16393,"2-Hydroxylamino-4,6-dinitrotoluene",C7H7N3O5,213.0386,59283-76-0,47205691,19644,n.a.
cpd:C16394,"4-Amino-2,6-dinitrotoluene",C7H7N3O4,197.0437,19406-51-0,47205692,77424,n.a.
cpd:C16395,"2-Amino-4,6-dinitrotoluene",C7H7N3O4,197.0437,35572-78-2,47205693,19452,n.a.
cpd:C16396,"2,4-Diamino-6-nitrotoluene",C7H9N3O2,167.0695,6629-29-4,47205694,19342,n.a.
cpd:C16397,"2,6-Diamino-4-nitrotoluene",C7H9N3O2,167.0695,59229-75-3,47205695,19389,n.a.
cpd:C16398,2-Amino-4-nitrotoluene,C7H8N2O2,152.0586,99-55-8,47205696,66891,n.a.
cpd:C16399,"2,4-Diamino-6-hydroxylaminotoluene",C7H11N3O,153.0902,n.a,47205697,19341,n.a.
cpd:C16400,"2,4,6-Triaminotoluene",C7H11N3,137.0953,88-02-8,47205698,19332,n.a.
cpd:C16401,"2,4,6-Trihydroxytoluene",C7H8O3,140.0473,88-03-9,47205699,19336,n.a.
cpd:C16402,"2,4-Dihydroxylamino-6-nitrotoluene",C7H9N3O4,199.0593,n.a,47205700,19357,n.a.
cpd:C16403,4-Amino-2-hydroxylamino-6-nitrotoluene,C7H9N3O3,183.0644,n.a,47205701,20307,n.a.
cpd:C16404,Pinocembrin chalcone,C15H12O4,256.0736,n.a,47205702,80484,C00006933
cpd:C16405,Homoeriodictyol chalcone,C16H14O6,302.079,n.a,47205703,80485,C00006974
cpd:C16406,Phlorizin chalcone,C21H22O10,434.1213,4547-85-7,47205704,80486,C00007881
cpd:C16407,"2',4,4',6'-Tetrahydroxychalcone 4'-O-glucoside",C21H22O10,434.1213,n.a,47205705,66906,C00007882
cpd:C16408,"2',3,4,4',6'-Peptahydroxychalcone 4'-O-glucoside",C21H22O11,450.1162,n.a,47205706,66904,C00007915
cpd:C16409,Aureusidin 6-O-glucoside,C21H20O11,448.1006,633-15-8,47205707,66905,C00008046
cpd:C16410,Bracteatin 6-O-glucoside,C21H20O12,464.0955,n.a,47205708,66907,n.a.
cpd:C16411,"4,4',6,6'-Tetranitro-2,2'-azoxytoluene",C14H10N6O9,406.0509,35212-01-2,47205709,20260,n.a.
cpd:C16412,"2,4',6,6'-Tetranitro-2',4-azoxytoluene",C14H10N6O9,406.0509,51856-71-4,47205710,80487,n.a.
cpd:C16413,"2,2',6,6'-Tetranitro-4,4'-azoxytoluene",C14H10N6O9,406.0509,51857-25-1,47205711,19279,n.a.
cpd:C16414,2-Amino-5-hydroxyl-4-hydroxylamino-6-nitrotoluene,C7H9N3O4,199.0593,n.a,47205712,19463,n.a.
cpd:C16415,5-Deoxyleucopelargonidin,C15H14O5,274.0841,n.a,47205713,80488,C00020071
cpd:C16416,Desmethylxanthohumol,C20H20O5,340.1311,115063-39-3,47205714,80489,C00035575
cpd:C16417,Xanthohumol,C21H22O5,354.1467,6754-58-1,47205715,66331,C00007099
cpd:C16418,Pinobanksin 3-O-acetate,C17H14O6,314.079,52117-69-8,47205716,80490,C00008731
cpd:C16419,Pinostrobin,C16H14O4,270.0892,480-37-5,47205717,80491,C00008144
cpd:C16420,4-Acetamido-2-amino-6-nitrotoluene,C9H11N3O3,209.08,n.a,47205718,20302,n.a.
cpd:C16421,AI-2,C5H10BO7,193.052,n.a,47205719,40646,n.a.
cpd:C16422,Hesperetin 7-O-glucoside,C22H24O11,464.1319,31712-49-9,47205720,59015,C00008297
cpd:C16423,Naringin chalcone,C27H32O14,580.1792,n.a,47205721,80492,n.a.
cpd:C16424,Isopentenyladenosine-5'-triphosphate,C15H24N5O13P3,575.0583,n.a,47205722,71679,n.a.
cpd:C16426,Isopentenyladenosine-5'-diphosphate,C15H23N5O10P2,495.092,n.a,47205723,71678,n.a.
cpd:C16427,Isopentenyl adenosine,C15H21N5O4,335.1594,7724-76-7,47205724,62881,C00007324
cpd:C16428,trans-Zeatin riboside triphosphate,C15H24N5O14P3,591.0533,n.a,47205725,71938,n.a.
cpd:C16429,trans-Zeatin riboside diphosphate,C15H23N5O11P2,511.0869,n.a,47205726,71875,n.a.
cpd:C16430,trans-Zeatin riboside monophosphate,C15H22N5O8P,431.1206,n.a,47205727,71719,n.a.
cpd:C16431,trans-Zeatin riboside,C15H21N5O5,351.1543,n.a,47205728,71693,n.a.
cpd:C16432,5-Hydroxyectoine,C6H10N2O3,158.0691,n.a,47205729,49432,n.a.
cpd:C16433,Aspartate,C4H7NO4,133.0375,617-45-8,47205730,22660,n.a.
cpd:C16434,Isoleucine,C6H13NO2,131.0946,443-79-8,47205731,38264,n.a.
cpd:C16435,Proline,C5H9NO2,115.0633,609-36-9,47205732,26271,n.a.
cpd:C16436,Valine,C5H11NO2,117.079,516-06-3,47205733,27266,n.a.
cpd:C16438,Asparagine,C4H8N2O3,132.0535,3130-87-8,47205734,22653,n.a.
cpd:C16439,Leucine,C6H13NO2,131.0946,n.a,47205735,25017,n.a.
cpd:C16440,Lysine,C6H14N2O2,146.1055,n.a,47205736,25094,n.a.
cpd:C16441,cis-Zeatin riboside monophosphate,C15H22N5O8P,431.1206,n.a,47205737,80493,n.a.
cpd:C16442,Asbestos,n.a.,0,1332-21-4,47205738,46661,n.a.
cpd:C16443,trans-Zeatin-7-beta-D-glucoside,C16H23N5O6,381.1648,n.a,47205739,80494,n.a.
cpd:C16444,Benzidine,C12H12N2,184.1,92-87-5,47205740,80495,n.a.
cpd:C16445,Dihydrozeatin riboside monophosphate,C15H24N5O8P,433.1362,n.a,47205741,80496,n.a.
cpd:C16446,Chlornaphazine,C14H15Cl2N,267.0582,494-03-1,47205742,80497,n.a.
cpd:C16447,Dihydrozeatin riboside,C15H23N5O5,353.1699,n.a,47205743,80498,n.a.
cpd:C16448,Dihydrozeatin-O-glucoside,C16H25N5O6,383.1805,n.a,47205744,80499,n.a.
cpd:C16449,cis-Zeatin riboside,C15H21N5O5,351.1543,n.a,47205745,20833,n.a.
cpd:C16450,"1,3-Butadiene",C4H6,54.047,106-99-0,47205746,39478,n.a.
cpd:C16451,Coal-tar pitch,n.a.,0,65996-93-2,47205747,80501,n.a.
cpd:C16452,N'-Nitrosonornicotine,C9H11N3O,177.0902,16543-55-8,47205748,80502,n.a.
cpd:C16453,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,C10H13N3O2,207.1008,64091-91-4,47205749,32692,n.a.
cpd:C16454,Radon-222,Rn,222.0176,14859-67-7,47205750,49997,n.a.
cpd:C16455,Radium-224,Ra,224.0202,13233-32-4,47205751,80503,n.a.
cpd:C16456,Radium-226,Ra,226.0254,13982-63-3,47205752,80504,n.a.
cpd:C16457,Radium-228,Ra,228.0311,15262-20-1,47205753,80505,n.a.
cpd:C16458,Shale oils,n.a.,0,68308-34-9,47205754,80506,n.a.
cpd:C16459,Crystalline silica,SiO2,59.9668,14808-60-7,47205755,46727,n.a.
cpd:C16460,Beryllium,Be,9.0122,7440-41-7,47205756,33787,n.a.
cpd:C16461,Geranic acid,C10H16O2,168.115,459-80-3,47205757,67264,n.a.
cpd:C16462,Citronellate,C10H18O2,170.1307,502-47-6,47205758,80507,n.a.
cpd:C16463,"3',5'-Cyclic diGMP",C20H24N10O14P2,690.0949,61093-23-0,47205759,49537,n.a.
cpd:C16464,Citronellyl-CoA,C31H52N7O17P3S,919.2353,n.a,47205760,80508,n.a.
cpd:C16465,trans-Geranyl-CoA,C31H50N7O17P3S,917.2197,n.a,47205761,80509,n.a.
cpd:C16466,7-Methyl-3-oxo-6-octenoyl-CoA,C30H48N7O18P3S,919.1989,n.a,47205762,52043,n.a.
cpd:C16467,cis-Prenyl-tRNA,C15H22N5O8P(C5H8O6PR)n(C5H8O6PR)n,0,n.a,47205763,80510,n.a.
cpd:C16468,"(2E)-5-Methylhexa-2,4-dienoyl-CoA",C28H44N7O17P3S,875.1727,n.a,47205764,80511,n.a.
cpd:C16469,3-Hydroxy-5-methylhex-4-enoyl-CoA,C28H46N7O18P3S,893.1833,n.a,47205765,80512,n.a.
cpd:C16470,5-Methylhex-4-enoyl-CoA,C28H46N7O17P3S,877.1884,n.a,47205766,80513,n.a.
cpd:C16471,5-Methyl-3-oxo-4-hexenoyl-CoA,C28H44N7O18P3S,891.1676,n.a,47205767,80514,n.a.
cpd:C16472,3-Fluorocatechol,C6H5FO2,128.0274,363-52-0,47205768,39876,n.a.
cpd:C16473,4-Fluorocatechol,C6H5FO2,128.0274,367-32-8,47205769,80515,n.a.
cpd:C16474,"3-Fluoro-cis,cis-muconate",C6H5FO4,160.0172,n.a,47205770,80516,n.a.
cpd:C16475,"2-Fluoro-cis,cis-muconate",C6H5FO4,160.0172,n.a,47205771,80517,n.a.
cpd:C16476,4-Fluoromuconolactone,C6H5FO4,160.0172,n.a,47205772,80518,n.a.
cpd:C16477,5-Fluoromuconolactone,C6H5FO4,160.0172,n.a,47205773,80519,n.a.
cpd:C16478,"3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,174.0328,n.a,47205774,80520,n.a.
cpd:C16479,"5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,174.0328,n.a,47205775,80521,n.a.
cpd:C16480,"4-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,174.0328,n.a,47205776,80522,n.a.
cpd:C16481,"6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,174.0328,n.a,47205777,80523,n.a.
cpd:C16482,"2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,174.0328,n.a,47205778,80524,n.a.
cpd:C16483,"4-Fluorocyclohexadiene-cis,cis-1,2-diol",C6H7FO2,130.043,n.a,47205779,80525,n.a.
cpd:C16484,"1-Fluorocyclohexadiene-cis,cis-1,2-diol",C6H7FO2,130.043,n.a,47205780,80526,n.a.
cpd:C16485,4-Fluorophenol,C6H5FO,112.0324,371-41-5,47205781,42533,n.a.
cpd:C16486,Astaxanthin diester,C42H50O6R2,0,n.a,47205782,80527,n.a.
cpd:C16487,Hydrofluoric acid,HF,20.0062,7664-39-3,47205783,29228,n.a.
cpd:C16488,Fructoselysine,C12H24N2O7,308.1584,n.a,47205784,24109,n.a.
cpd:C16489,Fructoselysine 6-phosphate,C12H25N2O10P,388.1247,n.a,47205785,61437,n.a.
cpd:C16490,Kaempferol 3-O-beta-D-glucosylgalactoside,C27H30O16,610.1534,n.a,47205786,80528,C00005157
cpd:C16491,Isovitexin 2''-O-arabinoside,C26H28O14,564.1479,n.a,47205787,75435,C00014039
cpd:C16492,8-C-Glucosylnaringenin,C21H22O10,434.1213,n.a,47205788,80529,C00006092
cpd:C16493,"3beta,5beta-Ketodiol",C27H44O3,416.329,39219-57-3,47205789,19290,n.a.
cpd:C16494,"3beta,5beta-Ketotriol",C27H44O4,432.324,n.a,47205790,80530,n.a.
cpd:C16495,2-Deoxyecdysone,C27H44O5,448.3189,31575-91-4,47205791,19566,n.a.
cpd:C16496,3-Epiecdysone,C27H44O6,464.3138,n.a,47205792,80531,n.a.
cpd:C16497,3-Dehydro-2-deoxyecdysone,C27H42O5,446.3032,n.a,47205793,80532,n.a.
cpd:C16498,"2,22-Dideoxy-3-dehydroecdysone",C27H42O4,430.3083,n.a,47205794,80533,n.a.
cpd:C16499,26-Hydroxyecdysone,C27H44O7,480.3087,52717-49-4,47205795,80534,n.a.
cpd:C16500,"20,26-Dihydroxyecdysone",C27H44O8,496.3036,19458-46-9,47205796,19793,n.a.
cpd:C16501,Farnesal,n.a.,0,19317-11-4,47205797,24012,C00030246
cpd:C16502,Farnesoic acid,C15H24O2,236.1776,462-11-3,47205798,84162,n.a.
cpd:C16503,Methyl farnesoate,C16H26O2,250.1933,10485-70-8,47205799,80535,n.a.
cpd:C16504,Juvenile hormone III acid,C15H24O3,252.1725,n.a,47205800,80536,n.a.
cpd:C16505,(10S)-Juvenile hormone III diol,C16H28O4,284.1988,n.a,47205801,80537,n.a.
cpd:C16506,(10S)-Juvenile hormone III acid diol,C15H26O4,270.1831,n.a,47205802,80538,n.a.
cpd:C16507,(10S)-Juvenile hormone III diol phosphate,C16H29O7P,364.1651,n.a,47205803,80539,n.a.
cpd:C16508,12-trans-Hydroxy juvenile hormone III,C16H26O4,282.1831,n.a,47205804,80540,n.a.
cpd:C16509,"14alpha-Hydroxy-5beta-cholest-7-ene-3,6-dione",C27H42O3,414.3134,n.a,47205805,80541,n.a.
cpd:C16510,C5a anaphylatoxin,n.a.,0,n.a,49661770,80542,n.a.
cpd:C16511,L-Homocysteic acid,C4H9NO5S,183.0201,14857-77-3,49661771,80543,n.a.
cpd:C16512,Palmitoylethanolamide,C18H37NO2,299.2824,544-31-0,49661772,71464,n.a.
cpd:C16513,"(7Z,10Z,13Z,16Z,19Z)-Docosa-7,10,13,16,19-pentaenoic acid",C22H34O2,330.2559,24880-45-3,49661773,53488,n.a.
cpd:C16514,Beta-amyloid protein 40,n.a.,0,n.a,49661774,64645,n.a.
cpd:C16515,Beta-amyloid protein 42,n.a.,0,n.a,49661775,64645,n.a.
cpd:C16516,Indolylmethylthiohydroximate,C10H10N2OS,206.0514,n.a,51090845,80544,C00007397
cpd:C16517,Indolylmethyl-desulfoglucosinolate,C16H20N2O6S,368.1042,n.a,51090846,80545,C00007398
cpd:C16518,S-(Indolylmethylthiohydroximoyl)-L-cysteine,C13H15N3O3S,293.0834,n.a,51090847,80546,n.a.
cpd:C16519,2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,C14H16O9,328.0794,n.a,51090848,50271,n.a.
cpd:C16520,Hexadecenoyl-[acyl-carrier protein],C16H29OSR,0,n.a,51090849,80547,n.a.
cpd:C16521,Isoprene,C5H8,68.0626,78-79-5,51090850,35194,C00046784
cpd:C16522,Icosatrienoic acid,C20H34O2,306.2559,17046-59-2,51090851,53460,n.a.
cpd:C16523,3'-N-Debenzoyl-2'-deoxytaxol,C40H47NO12,733.3098,n.a,51090852,74030,n.a.
cpd:C16524,3'-N-Debenzoyltaxol,C40H47NO13,749.3047,133524-70-6,51090853,63862,n.a.
cpd:C16525,Icosadienoic acid,C20H36O2,308.2715,n.a,51090854,73731,n.a.
cpd:C16526,Icosenoic acid,C20H38O2,310.2872,n.a,51090855,32425,C00035628
cpd:C16527,"7,10,13,16-Docosatetraenoic acid",C22H36O2,332.2715,28874-58-0,51090856,53487,n.a.
cpd:C16528,Docosanoyl-CoA,C43H78N7O17P3S,1089.4388,n.a,51090857,65088,n.a.
cpd:C16529,Tetracosanoyl-CoA,C45H82N7O17P3S,1117.4701,n.a,51090858,52974,n.a.
cpd:C16530,Icosenoyl-CoA,C41H72N7O17P3S,1059.3918,n.a,51090859,74126,n.a.
cpd:C16531,Docosenoyl-CoA,C43H76N7O17P3S,1087.4231,n.a,51090860,80548,n.a.
cpd:C16532,Tetracosenoyl-CoA,C45H80N7O17P3S,1115.4544,n.a,51090861,74142,n.a.
cpd:C16533,"13,16-Docosadienoic acid",C22H40O2,336.3028,n.a,51090862,75117,n.a.
cpd:C16534,"13,16,19-Docosatrienoic acid",C22H38O2,334.2872,n.a,51090863,80549,n.a.
cpd:C16535,Nonadecanoic acid,C19H38O2,298.2872,n.a,51090864,39246,n.a.
cpd:C16536,9E-Heptadecenoic acid,C17H32O2,268.2402,n.a,51090865,80550,n.a.
cpd:C16537,Pentadecanoic acid,C15H30O2,242.2246,n.a,51090866,42504,C00007423
cpd:C16538,"1,5-Anhydro-D-mannitol",C6H12O5,164.0685,n.a,51090867,49182,n.a.
cpd:C16540,7(1)-Hydroxychlorophyllide a,C35H34MgN4O6,630.2329,n.a,51090869,48396,n.a.
cpd:C16541,Chlorophyllide b,C35H32MgN4O6,628.2172,n.a,51090870,38209,n.a.
cpd:C16542,APC,C33H38N4O8,618.269,n.a,51090871,80551,n.a.
cpd:C16543,NPC,C28H30N4O6,518.2165,n.a,51090872,80552,n.a.
cpd:C16544,alpha-Hydroxytamoxifen,C26H29NO2,387.2198,97151-02-5,51090873,80553,n.a.
cpd:C16545,Tamoxifen N-oxide,C26H29NO2,387.2198,75504-34-6,51090874,63825,n.a.
cpd:C16546,N-Desmethyltamoxifen,C25H27NO,357.2093,31750-48-8,51090875,80554,n.a.
cpd:C16547,Endoxifen,C25H27NO2,373.2042,112093-28-4,51090876,80555,n.a.
cpd:C16548,"N,N-Didesmethyltamoxifen",C24H25NO,343.1936,80234-20-4,51090877,80556,n.a.
cpd:C16549,alpha-Hydroxy-N-desmethyltamoxifen,C25H27NO2,373.2042,n.a,51090878,80557,n.a.
cpd:C16550,Dechloroethylcyclophosphamide,C5H12ClN2O2P,198.0325,36761-83-8,51090879,80558,n.a.
cpd:C16551,Alcophosphamide,C7H17Cl2N2O3P,278.0354,52336-54-6,51090880,80559,n.a.
cpd:C16552,Nornitrogen mustard,C4H9Cl2N,141.0112,334-22-5,51090881,37599,n.a.
cpd:C16553,4-Hydroxyifosfamide,C7H15Cl2N2O3P,276.0197,n.a,51090882,80560,n.a.
cpd:C16554,4-Ketoifosfamide,C7H13Cl2N2O3P,274.0041,42436-20-4,51090883,80561,n.a.
cpd:C16555,2-Dechloroethylifosfamide,C5H12ClN2O2P,198.0325,53459-55-5,51090884,80562,n.a.
cpd:C16556,Aldoifosfamide,C7H15Cl2N2O3P,276.0197,120144-70-9,51090885,80563,n.a.
cpd:C16557,Carboxyifosfamide,C7H15Cl2N2O4P,292.0146,53459-52-2,51090886,80564,n.a.
cpd:C16558,Alcoifosfamide,C7H17Cl2N2O3P,278.0354,n.a,51090887,80565,n.a.
cpd:C16559,Isophosphamide mustard,C4H11Cl2N2O2P,219.9935,31645-39-3,51090888,80566,n.a.
cpd:C16560,3-Hydroxylidocaine,C14H22N2O2,250.1681,34604-55-2,51090889,80567,n.a.
cpd:C16561,Monoethylglycinexylidide,C12H18N2O,206.1419,7728-40-7,51090890,222828,n.a.
cpd:C16562,Glutathionylspermine,C20H41N7O5S,491.289,n.a,51090891,80568,n.a.
cpd:C16563,Bis(glutathionyl)spermine,C30H56N10O10S2,780.3622,n.a,51090892,80569,n.a.
cpd:C16564,Bis(glutathionyl)spermine disulfide,C30H54N10O10S2,778.3466,n.a,51090893,80570,n.a.
cpd:C16565,Aminopropylcadaverine,C8H21N3,159.1735,56-19-9,51090894,64860,n.a.
cpd:C16566,Glutathionylaminopropylcadaverine,C18H36N6O5S,448.2468,n.a,51090895,80571,n.a.
cpd:C16567,Homotrypanothione,C28H51N9O10S2,737.32,n.a,51090896,80572,n.a.
cpd:C16568,Homotrypanothione disulfide,C28H49N9O10S2,735.3044,n.a,51090897,80573,n.a.
cpd:C16569,Glycinexylidide,C10H14N2O,178.1106,18865-38-8,51090898,357241,n.a.
cpd:C16570,"4-Hydroxy-2,6-dimethylaniline",C8H11NO,137.0841,3096-70-6,51090899,55545,n.a.
